"courseID","course_title","id","value","name","full_name","section_name","semester","document","goal","keyword","color","section","school","session","instructor","course_description","department","origin","total_enrolled","N.Sections","course_desc","year","all_semesters","course_level","clean_course_desc","text","nkeywords","all_keywords","all_goals","sustainability_classification","freq"
"GESM-120","Seminar in Humanistic Inquiry",31,"B","Humanistic Inquiry","B - Humanistic Inquiry","A Sea of History Writing the Caribbean","SP20",7689,14,"sea","#0A97D9",35336,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Mendoza-De Jesus, Ronald","Interpretation and analysis of works of the imagination, exploring language, thought, and cultural traditions in relation to one another. (Satisfies GE-B, Humanistic Inquiry) Open only to Freshmen.","GESM",20201,29,2,"Seminar in Humanistic Inquiry - A Sea of History Writing the Caribbean - Interpretation and analysis of works of the imagination, exploring language, thought, and cultural traditions in relation to one another. (Satisfies GE-B, Humanistic Inquiry) Open only to Freshmen.","AY20","SP20","undergrad lower division","seminar in humanistic inquiry   a sea of history writing the caribbean   interpretation and analysis of works of the imagination  exploring language  thought  and cultural traditions in relation to one another   satisfies ge b  humanistic inquiry  open only to freshmen ","seminar in humanistic inquiry   a sea of history writing the caribbean   interpretation and analysis of works of the imagination  exploring language  thought  and cultural traditions in relation to one another   satisfies ge b  humanistic inquiry  open only to freshmen ",1,"sea,cultural","10,14","Sustainability-Focused",1
"GESM-120","Seminar in Humanistic Inquiry",31,"B","Humanistic Inquiry","B - Humanistic Inquiry","Genghis Khan to Marco Polo in History, Fiction, and Film","SP22",26690,10,"cultural","#DD1367",35389,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Birge, Bettine","Interpretation and analysis of works of the imagination, exploring language, thought, and cultural traditions in relation to one another. (Satisfies GE-B, Humanistic Inquiry) Open only to Freshmen.","GESM",20221,17,1,"Seminar in Humanistic Inquiry - Genghis Khan to Marco Polo in History, Fiction, and Film - Interpretation and analysis of works of the imagination, exploring language, thought, and cultural traditions in relation to one another. (Satisfies GE-B, Humanistic Inquiry) Open only to Freshmen.","AY22","SP22","undergrad lower division","seminar in humanistic inquiry   genghis khan to marco polo in history  fiction  and film   interpretation and analysis of works of the imagination  exploring language  thought  and cultural traditions in relation to one another   satisfies ge b  humanistic inquiry  open only to freshmen ","seminar in humanistic inquiry   genghis khan to marco polo in history  fiction  and film   interpretation and analysis of works of the imagination  exploring language  thought  and cultural traditions in relation to one another   satisfies ge b  humanistic inquiry  open only to freshmen ",1,"cultural","10","SDG-Related",1
"GESM-120","Seminar in Humanistic Inquiry",31,"B","Humanistic Inquiry","B - Humanistic Inquiry","Representations of Choice in Literature and Film","SP22",26656,10,"cultural","#DD1367",35337,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Burle, Nathalie, C.","Interpretation and analysis of works of the imagination, exploring language, thought, and cultural traditions in relation to one another. (Satisfies GE-B, Humanistic Inquiry) Open only to Freshmen.","GESM",20221,16,1,"Seminar in Humanistic Inquiry - Representations of Choice in Literature and Film - Interpretation and analysis of works of the imagination, exploring language, thought, and cultural traditions in relation to one another. (Satisfies GE-B, Humanistic Inquiry) Open only to Freshmen.","AY22","SP22","undergrad lower division","seminar in humanistic inquiry   representations of choice in literature and film   interpretation and analysis of works of the imagination  exploring language  thought  and cultural traditions in relation to one another   satisfies ge b  humanistic inquiry  open only to freshmen ","seminar in humanistic inquiry   representations of choice in literature and film   interpretation and analysis of works of the imagination  exploring language  thought  and cultural traditions in relation to one another   satisfies ge b  humanistic inquiry  open only to freshmen ",1,"cultural","10","SDG-Related",1
"GESM-120","Seminar in Humanistic Inquiry",31,"B","Humanistic Inquiry","B - Humanistic Inquiry","Women, Writing, and Visuality in Modern China","SP20",7713,10,"cultural","#DD1367",35364,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Fiss, Geraldine","Interpretation and analysis of works of the imagination, exploring language, thought, and cultural traditions in relation to one another. (Satisfies GE-B, Humanistic Inquiry) Open only to Freshmen.","GESM",20201,19,1,"Seminar in Humanistic Inquiry - Women, Writing, and Visuality in Modern China - Interpretation and analysis of works of the imagination, exploring language, thought, and cultural traditions in relation to one another. (Satisfies GE-B, Humanistic Inquiry) Open only to Freshmen.","AY20","SP20","undergrad lower division","seminar in humanistic inquiry   women  writing  and visuality in modern china   interpretation and analysis of works of the imagination  exploring language  thought  and cultural traditions in relation to one another   satisfies ge b  humanistic inquiry  open only to freshmen ","seminar in humanistic inquiry   women  writing  and visuality in modern china   interpretation and analysis of works of the imagination  exploring language  thought  and cultural traditions in relation to one another   satisfies ge b  humanistic inquiry  open only to freshmen ",1,"women,cultural","5,10","Sustainability-Inclusive",1
"GESM-120","Seminar in Humanistic Inquiry",31,"B","Humanistic Inquiry","B - Humanistic Inquiry","Shocking Knowledge: Gothic and Science Fiction as Literature of Self-Discovery","SP22",26679,10,"cultural","#DD1367",35370,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Griffiths, Devin","Interpretation and analysis of works of the imagination, exploring language, thought, and cultural traditions in relation to one another. (Satisfies GE-B, Humanistic Inquiry) Open only to Freshmen.","GESM",20221,18,1,"Seminar in Humanistic Inquiry - Shocking Knowledge: Gothic and Science Fiction as Literature of Self-Discovery - Interpretation and analysis of works of the imagination, exploring language, thought, and cultural traditions in relation to one another. (Satisfies GE-B, Humanistic Inquiry) Open only to Freshmen.","AY22","SP22","undergrad lower division","seminar in humanistic inquiry   shocking knowledge  gothic and science fiction as literature of self discovery   interpretation and analysis of works of the imagination  exploring language  thought  and cultural traditions in relation to one another   satisfies ge b  humanistic inquiry  open only to freshmen ","seminar in humanistic inquiry   shocking knowledge  gothic and science fiction as literature of self discovery   interpretation and analysis of works of the imagination  exploring language  thought  and cultural traditions in relation to one another   satisfies ge b  humanistic inquiry  open only to freshmen ",1,"cultural","10","SDG-Related",1
"GESM-120","Seminar in Humanistic Inquiry",31,"B","Humanistic Inquiry","B - Humanistic Inquiry","Representing the Holocaust","SP24",46675,16,"holocaust","#00689D",35345,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Ratskoff, Benjamin","Interpretation and analysis of works of the imagination, exploring language, thought, and cultural traditions in relation to one another. (Satisfies GE-B, Humanistic Inquiry) Open only to Freshmen.","GESM",20241,16,1,"Seminar in Humanistic Inquiry - Representing the Holocaust - Interpretation and analysis of works of the imagination, exploring language, thought, and cultural traditions in relation to one another. (Satisfies GE-B, Humanistic Inquiry) Open only to Freshmen.","AY24","SP20, F20, SP22, F22, SP24","undergrad lower division","seminar in humanistic inquiry   representing the holocaust   interpretation and analysis of works of the imagination  exploring language  thought  and cultural traditions in relation to one another   satisfies ge b  humanistic inquiry  open only to freshmen ","seminar in humanistic inquiry   representing the holocaust   interpretation and analysis of works of the imagination  exploring language  thought  and cultural traditions in relation to one another   satisfies ge b  humanistic inquiry  open only to freshmen ",1,"holocaust,cultural","10,16","Sustainability-Inclusive",1
"GESM-120","Seminar in Humanistic Inquiry",31,"B","Humanistic Inquiry","B - Humanistic Inquiry","Race and Religion in the American West","F23",42119,10,"cultural","#DD1367",35357,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Tucker-Price, Cori","Interpretation and analysis of works of the imagination, exploring language, thought, and cultural traditions in relation to one another. (Satisfies GE-B, Humanistic Inquiry) Open only to Freshmen.","GESM",20233,17,1,"Seminar in Humanistic Inquiry - Race and Religion in the American West - Interpretation and analysis of works of the imagination, exploring language, thought, and cultural traditions in relation to one another. (Satisfies GE-B, Humanistic Inquiry) Open only to Freshmen.","AY24","SP23, F23","undergrad lower division","seminar in humanistic inquiry   race and religion in the american west   interpretation and analysis of works of the imagination  exploring language  thought  and cultural traditions in relation to one another   satisfies ge b  humanistic inquiry  open only to freshmen ","seminar in humanistic inquiry   race and religion in the american west   interpretation and analysis of works of the imagination  exploring language  thought  and cultural traditions in relation to one another   satisfies ge b  humanistic inquiry  open only to freshmen ",2,"cultural,race","10","SDG-Related",1
"GESM-130","Seminar in Social Analysis",32,"C","Social Analysis","C - Social Analysis","Cities and Climate Justice","SP24",46721,16,"political","#00689D",35434,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Jayasankar, Kalyani","Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","GESM",20241,32,2,"Seminar in Social Analysis - Cities and Climate Justice - Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","AY24","SP23, SP24","undergrad lower division","seminar in social analysis   cities and climate justice   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ","seminar in social analysis   cities and climate justice   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ",2,"cultural,climate justice,cities,political,justice","10,11,13,16,17","Sustainability-Focused",1
"GESM-130","Seminar in Social Analysis",32,"C","Social Analysis","C - Social Analysis","Cities and Climate Justice","SP24",46721,17,"climate justice","#19486A",35434,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Jayasankar, Kalyani","Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","GESM",20241,32,2,"Seminar in Social Analysis - Cities and Climate Justice - Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","AY24","SP23, SP24","undergrad lower division","seminar in social analysis   cities and climate justice   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ","seminar in social analysis   cities and climate justice   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ",1,"cultural,climate justice,cities,political,justice","10,11,13,16,17","Sustainability-Focused",1
"GESM-130","Seminar in Social Analysis",32,"C","Social Analysis","C - Social Analysis","Anthropologies of Climate Change","SP20",7746,16,"political","#00689D",35432,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Randle, Sayd","Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","GESM",20201,9,1,"Seminar in Social Analysis - Anthropologies of Climate Change - Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","AY20","SP20","undergrad lower division","seminar in social analysis   anthropologies of climate change   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ","seminar in social analysis   anthropologies of climate change   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ",1,"political,climate change,cultural","10,13,16","Sustainability-Focused",1
"GESM-130","Seminar in Social Analysis",32,"C","Social Analysis","C - Social Analysis","Anthropology and Climate Change","SP24",46722,10,"cultural","#DD1367",35435,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Romero Dianderas, Eduardo","Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","GESM",20241,16,1,"Seminar in Social Analysis - Anthropology and Climate Change - Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","AY24","SP24","undergrad lower division","seminar in social analysis   anthropology and climate change   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ","seminar in social analysis   anthropology and climate change   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ",1,"climate change,cultural,political","10,13,16","Sustainability-Focused",1
"GESM-130","Seminar in Social Analysis",32,"C","Social Analysis","C - Social Analysis","Cities and Climate Justice","SP24",46721,10,"justice","#DD1367",35434,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Jayasankar, Kalyani","Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","GESM",20241,32,2,"Seminar in Social Analysis - Cities and Climate Justice - Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","AY24","SP23, SP24","undergrad lower division","seminar in social analysis   cities and climate justice   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ","seminar in social analysis   cities and climate justice   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ",2,"cultural,climate justice,cities,political,justice","10,11,13,16,17","Sustainability-Focused",1
"GESM-130","Seminar in Social Analysis",32,"C","Social Analysis","C - Social Analysis","Anthropology and Climate Change","SP24",46722,16,"political","#00689D",35435,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Romero Dianderas, Eduardo","Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","GESM",20241,16,1,"Seminar in Social Analysis - Anthropology and Climate Change - Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","AY24","SP24","undergrad lower division","seminar in social analysis   anthropology and climate change   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ","seminar in social analysis   anthropology and climate change   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ",1,"climate change,cultural,political","10,13,16","Sustainability-Focused",1
"GESM-130","Seminar in Social Analysis",32,"C","Social Analysis","C - Social Analysis","Asian Pacific America--Migration, Multiracial Society, and Global Relations","F22",32146,10,"migration","#DD1367",35430,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Kurashige, Lon","Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","GESM",20223,16,1,"Seminar in Social Analysis - Asian Pacific America--Migration, Multiracial Society, and Global Relations - Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","AY23","F21, F22","undergrad lower division","seminar in social analysis   asian pacific america  migration  multiracial society  and global relations   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ","seminar in social analysis   asian pacific america  migration  multiracial society  and global relations   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ",2,"political,migration,cultural","10,16","Sustainability-Inclusive",1
"GESM-130","Seminar in Social Analysis",32,"C","Social Analysis","C - Social Analysis","Asian Pacific America--Migration, Multiracial Society, and Global Relations","F22",32146,16,"political","#00689D",35430,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Kurashige, Lon","Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","GESM",20223,16,1,"Seminar in Social Analysis - Asian Pacific America--Migration, Multiracial Society, and Global Relations - Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","AY23","F21, F22","undergrad lower division","seminar in social analysis   asian pacific america  migration  multiracial society  and global relations   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ","seminar in social analysis   asian pacific america  migration  multiracial society  and global relations   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ",1,"political,migration,cultural","10,16","Sustainability-Inclusive",1
"GESM-130","Seminar in Social Analysis",32,"C","Social Analysis","C - Social Analysis","Anthropology and Climate Change","SP24",46722,13,"climate change","#3F7E44",35435,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Romero Dianderas, Eduardo","Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","GESM",20241,16,1,"Seminar in Social Analysis - Anthropology and Climate Change - Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","AY24","SP24","undergrad lower division","seminar in social analysis   anthropology and climate change   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ","seminar in social analysis   anthropology and climate change   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ",1,"climate change,cultural,political","10,13,16","Sustainability-Focused",1
"GESM-130","Seminar in Social Analysis",32,"C","Social Analysis","C - Social Analysis","Asian Pacific America--Migration, Multiracial Society,and Global Relations","F20",12875,16,"political","#00689D",35431,"Dana and David Dornsife College of Letters, Arts and Sciences",60,"Kurashige, Lon","Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","GESM",20203,16,1,"Seminar in Social Analysis - Asian Pacific America--Migration, Multiracial Society,and Global Relations - Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","AY21","F20","undergrad lower division","seminar in social analysis   asian pacific america  migration  multiracial society and global relations   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ","seminar in social analysis   asian pacific america  migration  multiracial society and global relations   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ",1,"political,cultural,migration","10,16","Sustainability-Inclusive",1
"GESM-130","Seminar in Social Analysis",32,"C","Social Analysis","C - Social Analysis","Consuming Each Other--Food and Relationships","F23",42157,10,"cultural","#DD1367",35445,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Ruiz, Xochitl","Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","GESM",20233,15,1,"Seminar in Social Analysis - Consuming Each Other--Food and Relationships - Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","AY24","F20, F23","undergrad lower division","seminar in social analysis   consuming each other  food and relationships   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ","seminar in social analysis   consuming each other  food and relationships   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ",1,"cultural,food,political","2,10,16","Sustainability-Inclusive",1
"GESM-130","Seminar in Social Analysis",32,"C","Social Analysis","C - Social Analysis","Consuming Each Other: Food and Relationships","SP21",17089,10,"cultural","#DD1367",35425,"Dana and David Dornsife College of Letters, Arts and Sciences",60,"Ruiz, Xochitl","Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","GESM",20211,19,1,"Seminar in Social Analysis - Consuming Each Other: Food and Relationships - Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","AY21","SP20, SP21","undergrad lower division","seminar in social analysis   consuming each other  food and relationships   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ","seminar in social analysis   consuming each other  food and relationships   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ",1,"political,food,cultural","2,10,16","Sustainability-Inclusive",1
"GESM-130","Seminar in Social Analysis",32,"C","Social Analysis","C - Social Analysis","Consuming Each Other: Food and Relationships","SP21",17089,2,"food","#DDA63A",35425,"Dana and David Dornsife College of Letters, Arts and Sciences",60,"Ruiz, Xochitl","Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","GESM",20211,19,1,"Seminar in Social Analysis - Consuming Each Other: Food and Relationships - Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","AY21","SP20, SP21","undergrad lower division","seminar in social analysis   consuming each other  food and relationships   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ","seminar in social analysis   consuming each other  food and relationships   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ",1,"political,food,cultural","2,10,16","Sustainability-Inclusive",1
"GESM-130","Seminar in Social Analysis",32,"C","Social Analysis","C - Social Analysis","Consuming Each Other: Food and Relationships","SP21",17089,16,"political","#00689D",35425,"Dana and David Dornsife College of Letters, Arts and Sciences",60,"Ruiz, Xochitl","Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","GESM",20211,19,1,"Seminar in Social Analysis - Consuming Each Other: Food and Relationships - Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","AY21","SP20, SP21","undergrad lower division","seminar in social analysis   consuming each other  food and relationships   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ","seminar in social analysis   consuming each other  food and relationships   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ",1,"political,food,cultural","2,10,16","Sustainability-Inclusive",1
"GESM-130","Seminar in Social Analysis",32,"C","Social Analysis","C - Social Analysis","Crisis, Care, Repair","SP21",17103,16,"crisis","#00689D",35440,"Dana and David Dornsife College of Letters, Arts and Sciences",60,"Suhail, Adeem","Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","GESM",20211,14,1,"Seminar in Social Analysis - Crisis, Care, Repair - Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","AY21","SP21","undergrad lower division","seminar in social analysis   crisis  care  repair   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ","seminar in social analysis   crisis  care  repair   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ",2,"political,cultural,crisis","10,16","Sustainability-Inclusive",1
"GESM-130","Seminar in Social Analysis",32,"C","Social Analysis","C - Social Analysis","Crisis, Care, Repair","SP21",17103,10,"cultural","#DD1367",35440,"Dana and David Dornsife College of Letters, Arts and Sciences",60,"Suhail, Adeem","Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","GESM",20211,14,1,"Seminar in Social Analysis - Crisis, Care, Repair - Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","AY21","SP21","undergrad lower division","seminar in social analysis   crisis  care  repair   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ","seminar in social analysis   crisis  care  repair   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ",1,"political,cultural,crisis","10,16","Sustainability-Inclusive",1
"GESM-130","Seminar in Social Analysis",32,"C","Social Analysis","C - Social Analysis","Crisis, Care, Repair","SP21",17103,16,"political","#00689D",35440,"Dana and David Dornsife College of Letters, Arts and Sciences",60,"Suhail, Adeem","Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","GESM",20211,14,1,"Seminar in Social Analysis - Crisis, Care, Repair - Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","AY21","SP21","undergrad lower division","seminar in social analysis   crisis  care  repair   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ","seminar in social analysis   crisis  care  repair   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ",2,"political,cultural,crisis","10,16","Sustainability-Inclusive",1
"GESM-130","Seminar in Social Analysis",32,"C","Social Analysis","C - Social Analysis","Culture Dectectives--Historical Archaeology in the Americas","SP20",7750,16,"political","#00689D",35438,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Mayfield, Tracie","Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","GESM",20201,16,1,"Seminar in Social Analysis - Culture Dectectives--Historical Archaeology in the Americas - Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","AY20","SP20","undergrad lower division","seminar in social analysis   culture dectectives  historical archaeology in the americas   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ","seminar in social analysis   culture dectectives  historical archaeology in the americas   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ",1,"political,cultural","10,16","Sustainability-Inclusive",1
"GESM-130","Seminar in Social Analysis",32,"C","Social Analysis","C - Social Analysis","Culture Dectectives--Historical Archaeology in the Americas","SP20",7750,10,"cultural","#DD1367",35438,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Mayfield, Tracie","Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","GESM",20201,16,1,"Seminar in Social Analysis - Culture Dectectives--Historical Archaeology in the Americas - Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.","AY20","SP20","undergrad lower division","seminar in social analysis   culture dectectives  historical archaeology in the americas   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ","seminar in social analysis   culture dectectives  historical archaeology in the americas   individual and collective human action as it shapes and is shaped by economic organizations  political institutions  and broad social and cultural settings   satisfies ge c  social analysis  open only to freshmen ",1,"political,cultural","10,16","Sustainability-Inclusive",1
