"SECTION","COURSE_CODE","SCHOOL","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","Link","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","DEPTOWNERNAME","DEPARTMENT","origin"
"39470","MATH-594A","LASN",59,2,2,"Master's Thesis","C","","Y","TBA","TBA","",2,"B","","OFFICE",2,"Credit on acceptance of thesis.","LAS - Natural Sciences & Mathematics","MATH","20212"
"39475","MATH-594B","LASN",59,2,2,"Master's Thesis","C","","Y","TBA","TBA","",0,"B","","OFFICE",0,"Credit on acceptance of thesis.","LAS - Natural Sciences & Mathematics","MATH","20212"
"39480","MATH-594Z","LASN",59,0,0,"Master's Thesis","C","","Y","TBA","TBA","",0,"B","","OFFICE",0,"Credit on acceptance of thesis. Graded CR/NC.","LAS - Natural Sciences & Mathematics","MATH","20212"
"39481","MATH-596","LAS",59,1,1,"Internship for Curricular Practical Training","C","","Y","TBA","TBA","",0,"B","","OFFICE",0,"Part-time or full-time, practical work experience in the students field of study. The internship must be located at an off-campus facility. Students are individually supervised by faculty. May not be taken until the student has completed at least one semester of enrollment in the graduate program wi th a cumulative 3.0 GPA.","Dana and David Dornsife College of Letters, Arts and Sciences","MATH","20212"
"39482","MATH-606","LASN",54,3,3,"Topics in Stochastic Processes","C","","Y","TBA","TBA","MW",18,"B","Lototsky, Sergey, Vladimir","OFFICE",18,"Theoretic and applied topics of current interest in discrete and continuous time stochastic processes and in stochastic differential equations. Recommended preparation: a graduate level course in probability theory or stochastic processes.","LAS - Natural Sciences & Mathematics","MATH","20212"
"39484","MATH-625","LASN",54,3,3,"Topics in Real Analysis","C","","Y","TBA","TBA","MWF",11,"B","Reyes Souto, Guillermo","OFFICE",11,"","LAS - Natural Sciences & Mathematics","MATH","20212"
"39486","MATH-630","LASN",54,3,3,"Topics in Number Theory","C","","Y","12:00","14:50","MW",9,"A","Kamienny, Sheldon","ONLINE",9,"","LAS - Natural Sciences & Mathematics","MATH","20212"
"39500","MATH-790","LASN",59,1,12,"Research","C","","Y","TBA","TBA","",5,"B","Friedlander, Eric, M.","OFFICE",5,"Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","LAS - Natural Sciences & Mathematics","MATH","20212"
"39502","MATH-794A","LASN",59,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",2,"B","","OFFICE",2,"Credit on acceptance of dissertation.","LAS - Natural Sciences & Mathematics","MATH","20212"
"39504","MATH-794B","LASN",59,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",2,"B","","OFFICE",2,"Credit on acceptance of dissertation.","LAS - Natural Sciences & Mathematics","MATH","20212"
"39506","MATH-794C","LASN",59,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",4,"B","","OFFICE",4,"Credit on acceptance of dissertation.","LAS - Natural Sciences & Mathematics","MATH","20212"
"39508","MATH-794D","LASN",59,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",0,"B","","OFFICE",0,"Credit on acceptance of dissertation.","LAS - Natural Sciences & Mathematics","MATH","20212"
"39510","MATH-794Z","LASN",59,0,0,"Doctoral Dissertation","C","","Y","TBA","TBA","",6,"B","","OFFICE",6,"Credit on acceptance of dissertation.","LAS - Natural Sciences & Mathematics","MATH","20212"
"4001","LAW-503","LAW",968,2,2,"Contracts","C","N","Y","17:30","19:35","W",1,"A","Curtis, James","ONLINE",1,"The interpretation and enforcement of promises and agreements.","Gould School of Law","LAW","20212"
"4002","LAW-505","LAW",968,2,2,"Legal Profession","C","N","Y","17:00","19:05","M",1,"A","Cadambi, Anitha","ONLINE",1,"Functions of the lawyer in modern society; history and organization of the legal profession; the adversary system; equal access to justice; other problems of ethics and professional responsibility.","Gould School of Law","LAW","20212"
"4003","LAW-778","LAW",968,2,2,"Sales Transactions","C","N","Y","17:00","19:05","T",1,"A","Chung, Timothy","ONLINE",1,"Analysis of the buying and selling of goods both in domestic and international transactions with a heavy focus on Article 2 of the Uniform Commercial Code.","Gould School of Law","LAW","20212"
"4004","LAW-521","LAW",968,3,3,"Topics in American Law","C","N","Y","17:00","20:10","H",1,"A","Heilman, John, William","ONLINE",1,"This course will provide LL.M. and M.C.L. students with a survey of various topics in American law including criminal law, evidence, family law, constitutional law, torts, wills and trusts, administrative law and property law.  Open to LL.M. and M.C.L. students only.","Gould School of Law","LAW","20212"
"4005","LAW-890","LAW",968,1,1,"Directed Research","C","N","Y","TBA","TBA","",0,"A","Chung, Timothy","OFFICE",0,"One CR/D/F unit for a research proposal approved by a full- or part-time faculty supervisor; up to four graded units with academic deans approval of proposal by LLM or third-year JD student to produce a publishable paper under full-time professor.","Gould School of Law","LAW","20212"
"4006","LAW-890","LAW",968,2,2,"Directed Research","C","N","Y","TBA","TBA","",0,"A","Chung, Timothy","OFFICE",0,"One CR/D/F unit for a research proposal approved by a full- or part-time faculty supervisor; up to four graded units with academic deans approval of proposal by LLM or third-year JD student to produce a publishable paper under full-time professor.","Gould School of Law","LAW","20212"
"4007","LAW-890","LAW",968,3,3,"Directed Research","C","N","Y","TBA","TBA","",0,"A","Chung, Timothy","OFFICE",0,"One CR/D/F unit for a research proposal approved by a full- or part-time faculty supervisor; up to four graded units with academic deans approval of proposal by LLM or third-year JD student to produce a publishable paper under full-time professor.","Gould School of Law","LAW","20212"
"4008","LAW-890","LAW",968,4,4,"Directed Research","C","N","Y","TBA","TBA","",0,"A","Chung, Timothy","OFFICE",0,"One CR/D/F unit for a research proposal approved by a full- or part-time faculty supervisor; up to four graded units with academic deans approval of proposal by LLM or third-year JD student to produce a publishable paper under full-time professor.","Gould School of Law","LAW","20212"
"4009","LAW-890","LAW",303,4,4,"Directed Research","C","N","Y","TBA","TBA","",0,"A","Chung, Timothy","OFFICE",0,"One CR/D/F unit for a research proposal approved by a full- or part-time faculty supervisor; up to four graded units with academic deans approval of proposal by LLM or third-year JD student to produce a publishable paper under full-time professor.","Gould School of Law","LAW","20212"
"4010","LAW-890","LAW",555,4,4,"Directed Research","C","N","Y","TBA","TBA","",1,"A","Chung, Timothy","OFFICE",1,"One CR/D/F unit for a research proposal approved by a full- or part-time faculty supervisor; up to four graded units with academic deans approval of proposal by LLM or third-year JD student to produce a publishable paper under full-time professor.","Gould School of Law","LAW","20212"
"4011","LAW-890","LAW",529,4,4,"Directed Research","C","N","Y","TBA","TBA","",1,"A","Chung, Timothy","OFFICE",1,"One CR/D/F unit for a research proposal approved by a full- or part-time faculty supervisor; up to four graded units with academic deans approval of proposal by LLM or third-year JD student to produce a publishable paper under full-time professor.","Gould School of Law","LAW","20212"
"40115","CBG-790","MED",46,1,12,"Research","C","","Y","TBA","TBA","",28,"","Neman-Ebrahim, Josh","OFFICE",28,"Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Open only to doctoral students. Graded CR/NC.","Keck School of Medicine","CBG","20212"
"4012","LAW-822","LAW",529,1,1,"Alternative Dispute Resolution Clause Drafting","C","","Y","TBA","TBA","",5,"A","Galliher, Sean;Jeong, Joseph","OFFICE",5,"Explores a variety of contract provisions, and teaches students the important drafting skills necessary to achieve a clients goal.","Gould School of Law","LAW","20212"
"40120","CBG-794A","MED",46,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",1,"","Neman-Ebrahim, Josh","OFFICE",1,"Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","Keck School of Medicine","CBG","20212"
"40121","CBG-794B","MED",46,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",0,"","Neman-Ebrahim, Josh","OFFICE",0,"Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","Keck School of Medicine","CBG","20212"
"40122","CBG-794C","MED",46,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",0,"","Neman-Ebrahim, Josh","OFFICE",0,"Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","Keck School of Medicine","CBG","20212"
"40123","CBG-794D","MED",46,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",0,"","Neman-Ebrahim, Josh","OFFICE",0,"Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","Keck School of Medicine","CBG","20212"
"40124","CBG-794Z","MED",46,0,0,"Doctoral Dissertation","C","","Y","TBA","TBA","",0,"","Neman-Ebrahim, Josh","OFFICE",0,"Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","Keck School of Medicine","CBG","20212"
"40133","DSR-542","MED",51,4,4,"Principles of Developmental and Stem Cell Biology","CL","","Y","14:00","16:00","MTWH",7,"","Crump, Gage, Dekoeyer;Mariani, Francesca;Yu, Min;Ying, Qilong","",7,"Introduction to developmental and stem cell biology. Lectures and lab component prepare students for a career in developmental and stem cell biology and regenerative medicine.","Keck School of Medicine","DSR","20212"
"40140","DSR-790","MED",46,1,12,"Research","C","","Y","TBA","TBA","",44,"","Crump, Gage, Dekoeyer","OFFICE",44,"Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Open only to doctoral students. Graded CR/NC.","Keck School of Medicine","DSR","20212"
"40145","DSR-794A","MED",46,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",0,"","Crump, Gage, Dekoeyer","OFFICE",0,"Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","Keck School of Medicine","DSR","20212"
"40146","DSR-794B","MED",46,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",1,"","Crump, Gage, Dekoeyer","OFFICE",1,"Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","Keck School of Medicine","DSR","20212"
"40147","DSR-794C","MED",46,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",1,"","Crump, Gage, Dekoeyer","OFFICE",1,"Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","Keck School of Medicine","DSR","20212"
"40148","DSR-794D","MED",46,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",0,"","Crump, Gage, Dekoeyer","OFFICE",0,"Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","Keck School of Medicine","DSR","20212"
"40149","DSR-794Z","MED",46,0,0,"Doctoral Dissertation","C","","Y","TBA","TBA","",1,"","Crump, Gage, Dekoeyer","OFFICE",1,"Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","Keck School of Medicine","DSR","20212"
"40165","MEDB-790","MED",46,1,12,"Research","C","","Y","TBA","TBA","",18,"","Kast, W. Martin","OFFICE",18,"Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Open only to doctoral students. Graded CR/NC.","Keck School of Medicine","MEDB","20212"
"40170","MEDB-794A","MED",46,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",2,"","Kast, W. Martin","OFFICE",2,"Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","Keck School of Medicine","MEDB","20212"
"40171","MEDB-794B","MED",46,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",0,"","Kast, W. Martin","OFFICE",0,"Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","Keck School of Medicine","MEDB","20212"
"40172","MEDB-794C","MED",46,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",0,"","Kast, W. Martin","OFFICE",0,"Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","Keck School of Medicine","MEDB","20212"
"40173","MEDB-794D","MED",46,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",0,"","Kast, W. Martin","OFFICE",0,"Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","Keck School of Medicine","MEDB","20212"
"40174","MEDB-794Z","MED",46,0,0,"Doctoral Dissertation","C","","Y","TBA","TBA","",1,"","Kast, W. Martin","OFFICE",1,"Credit on acceptance of dissertation. Graded IP/CR/NC.","Keck School of Medicine","MEDB","20212"
"40250","ACMD-514","MED",50,3,3,"Accreditation and Program Evaluation in Academic Medicine","C","","Y","17:00","20:00","H",1,"A","Nyquist, Julie, Gayle","OFFICE",1,"Evaluating health professions training programs within guidelines of relevant accreditation organizations; models of evaluation, designing plans and tools for evaluation of program elements.","Keck School of Medicine","ACMD","20212"
"40268","ACMD-514","MED",98,3,3,"Accreditation and Program Evaluation in Academic Medicine","C","","Y","17:00","20:00","H",5,"A","Nyquist, Julie, Gayle","ONLINE",5,"Evaluating health professions training programs within guidelines of relevant accreditation organizations; models of evaluation, designing plans and tools for evaluation of program elements.","Keck School of Medicine","ACMD","20212"
"40270","ACMD-592","MED",98,2,2,"Implementing Research on Innovation in Academic Medicine","C","","Y","17:00","19:00","H",2,"A","Fung, Cha-Chi;Schreiber, Jacob;Nyquist, Julie, Gayle","",2,"Mentored research on an innovation in academic medicine leading to the master's degree. The project will result in a formal written research report.","Keck School of Medicine","ACMD","20212"
"40277","ACMD-604","MED",98,3,3,"Supporting the Educational Enterprise in Academic Medicine","C","","Y","17:00","20:00","T",14,"A","Gates, Jerry, D;Nyquist, Julie, Gayle","ONLINE",14,"Explores support functions in academic medical centers and health professions schools; financial, scientific, educational, faculty and student affairs departments, and offices of medical education.","Keck School of Medicine","ACMD","20212"
"40278","ACMD-605","MED",98,2,2,"Faculty Development for Health Sciences Faculty Educators","C","","Y","17:00","19:00","W",9,"A","Nyquist, Julie, Gayle;Besinque, Kathy;Steiner, Shara","ONLINE",9,"Role of faculty development programs in health professions schools; tools for delivering effective continuing education and faculty development; models for mentoring clinical faculty.","Keck School of Medicine","ACMD","20212"
"40279","ACMD-598","MED",98,1,3,"Fieldwork: Designing Innovations for the Health Professions","C","","Y","TBA","TBA","",16,"A","Nyquist, Julie, Gayle","OFFICE",16,"Individual projects designing curricular or other innovations for the home program as an application of Year 1 concepts and as part of the capstone experience. Graded CR/NC.","Keck School of Medicine","ACMD","20212"
"40282","ACMD-621","MED",98,1,1,"Capstone Portfolio for the Master of Academic Medicine","C","","Y","17:00","18:00","M",7,"A","Nyquist, Julie, Gayle","ONLINE",7,"Role of portfolios for teachers and learners; develop a personal capstone portfolio that represents each learners accomplishment of the core competencies of the MACM program.","Keck School of Medicine","ACMD","20212"
"40303","ANST-503","MED",46,4,4,"Advanced Pharmacology of Anesthesia Practice II","C","","Y","8:00","14:00","T",20,"","Gold, Michele, E.","MCH156",20,"Pharmacokinetic/pharmacodynamic principles of drugs covering different organs systems (Cardiovascular, CNS, hematology, endocrine), herbal therapies, chemotherapeutics, antimicrobials. Application of pharmacology to anesthetic management using problem-based learning. Prerequisites: ANST 501 and ANST 502","Keck School of Medicine","ANST","20212"
"40304","ANST-504","MED",46,4,4,"Advanced Physiology/Pathophysiology for Anesthetists","C","","Y","8:00","14:00","M",20,"","Norris, Teresa, E.;Carr, Joshua","MCH156",20,"In-depth advanced study of cardiovascular, respiratory, renal, liver, endocrine and neurophysiology and pathophysiology with application of these principles to anesthetic case management across the lifespan. Prerequisite: ANST 501, ANST 502.","Keck School of Medicine","ANST","20212"
"40328","ANST-613","MED",46,3,3,"Clinician-Technology Interface","CD","","Y","8:00","14:00","M",20,"B","Bamgbose, Elizabeth, Blu","MCH256",20,"Exploring informatics, the integration of computer science, cognitive science, and informational science to manage and communicate data, information, knowledge and wisdom in healthcare delivery.","Keck School of Medicine","ANST","20212"
"40329","ANST-614","MED",46,2,2,"Clinical Residency in Nurse Anesthesia I","CL","","Y","TBA","TBA","",20,"","Bamgbose, Elizabeth, Blu;Darna, Jeffrey;McCall, Erica;Hogan, Jennifer, L.;Gold, Michele, E.;Norris, Teresa, E.","OFFICE",20,"Correlation of techniques of anesthesia administration with application of scientific and pharmacologic theory in the clinical setting with observation and supervised clinical residency.","Keck School of Medicine","ANST","20212"
"40332","ANST-617","MED",46,2,2,"Advanced Clinical Residency in Nurse Anesthesia II","CL","","Y","TBA","TBA","",20,"","Bamgbose, Elizabeth, Blu;Darna, Jeffrey;McCall, Erica;Hogan, Jennifer, L.;Gold, Michele, E.;Norris, Teresa, E.","OFFICE",20,"Correlation of techniques of anesthesia administration with application of scientific and pharmacologic theory expanded to neuroanesthesia, cardiac anesthesia, trauma anesthesia, critical care and pain management.","Keck School of Medicine","ANST","20212"
"40333","ANST-618","MED",46,2,2,"Advanced Clinical Residency in Nurse Anesthesia III","CL","","Y","TBA","TBA","",1,"","Bamgbose, Elizabeth, Blu;Darna, Jeffrey;McCall, Erica;Hogan, Jennifer, L.;Gold, Michele, E.;Norris, Teresa, E.","OFFICE",1,"Correlation of techniques of anesthesia administration with application of scientific and pharmacologic theory expanded to neuroanesthesia, cardiac anesthesia, trauma anesthesia, critical care and pain management.","Keck School of Medicine","ANST","20212"
"40334","ANST-619","MED",46,3,3,"Advanced Clinical Residency in Nurse Anesthesia IV","CL","","Y","TBA","TBA","",2,"","Bamgbose, Elizabeth, Blu;Darna, Jeffrey;McCall, Erica;Hogan, Jennifer, L.;Gold, Michele, E.;Norris, Teresa, E.","OFFICE",2,"Correlation of techniques of anesthesia administration with application of scientific and pharmacologic theory expanded to neuroanesthesia, cardiac anesthesia, trauma anesthesia, critical care and pain management.","Keck School of Medicine","ANST","20212"
"40365","BIOC-590","MED",46,1,10,"Directed Research","C","","Y","TBA","TBA","",0,"","Rice, Judd, Christopher","OFFICE",0,"Research leading to the master of science degree. Maximum units which may be applied to the degree will be determined by the department. Graded CR/NC.","Keck School of Medicine","BIOC","20212"
"40366","BIOC-596","MED",46,1,1,"Internship for Curricular Practical Training","C","","Y","TBA","TBA","",0,"","Rice, Judd, Christopher","OFFICE",0,"Part-time or full-time, practical work experience in the students field of study. The internship must be located at an off-campus facility. Students are individually supervised by faculty. May not be taken until the student has completed at least one semester of enrollment in the graduate program wi th a cumulative 3.0 GPA.","Keck School of Medicine","BIOC","20212"
"40370","BIOC-594A","MED",46,2,2,"Master's Thesis","C","","Y","TBA","TBA","",0,"","Rice, Judd, Christopher","OFFICE",0,"Credit on acceptance of Thesis. Graded IP/CR/NC.","Keck School of Medicine","BIOC","20212"
"40374","BIOC-594B","MED",46,2,2,"Master's Thesis","C","","Y","TBA","TBA","",1,"","Rice, Judd, Christopher","OFFICE",1,"Credit on acceptance of Thesis. Graded IP/CR/NC.","Keck School of Medicine","BIOC","20212"
"40377","BIOC-594Z","MED",46,0,0,"Master's Thesis","C","","Y","TBA","TBA","",0,"","Rice, Judd, Christopher","OFFICE",0,"Credit on acceptance of Thesis. Graded IP/CR/NC.","Keck School of Medicine","BIOC","20212"
"40455","CNB-501A","MED",759,3,3,"Human Gross Anatomy","C","","Y","8:00","8:50","MTWHF",12,"","Smail, Irene","BMT407",12,"A complete dissection of the adult human body. Supplementary lectures and demonstrations. Emphasis on correlating development, structure and function. a. focuses on the following anatomical regions: Abdomen, Pelvis, and Head and Neck. b. focuses on the following anatomical regions: Axial Skeleton, U pper and Lower Limbs, and Thoracic Cavity.","Keck School of Medicine","CNB","20212"
"40456","CNB-501A","MED",759,0,0,"Human Gross Anatomy","L","","Y","TBA","TBA","",12,"","Smail, Irene","OFFICE",12,"A complete dissection of the adult human body. Supplementary lectures and demonstrations. Emphasis on correlating development, structure and function. a. focuses on the following anatomical regions: Abdomen, Pelvis, and Head and Neck. b. focuses on the following anatomical regions: Axial Skeleton, U pper and Lower Limbs, and Thoracic Cavity.","Keck School of Medicine","CNB","20212"
"40457","CNB-501B","MED",759,4,4,"Human Gross Anatomy","C","","Y","9:00","12:00","MTWHF",12,"","Smail, Irene","BMT407",12,"A complete dissection of the adult human body. Supplementary lectures and demonstrations. Emphasis on correlating development, structure and function. a. focuses on the following anatomical regions: Abdomen, Pelvis, and Head and Neck. b. focuses on the following anatomical regions: Axial Skeleton, U pper and Lower Limbs, and Thoracic Cavity.","Keck School of Medicine","CNB","20212"
"40458","CNB-501B","MED",759,0,0,"Human Gross Anatomy","L","","Y","TBA","TBA","",12,"","Smail, Irene","OFFICE",12,"A complete dissection of the adult human body. Supplementary lectures and demonstrations. Emphasis on correlating development, structure and function. a. focuses on the following anatomical regions: Abdomen, Pelvis, and Head and Neck. b. focuses on the following anatomical regions: Axial Skeleton, U pper and Lower Limbs, and Thoracic Cavity.","Keck School of Medicine","CNB","20212"
"40480","CNB-550","MED",759,1,1,"Cell and Neurobiology Seminar","C","","Y","13:00","13:50","H",13,"","Lewton, Kristi, L.","BMT407",13,"Reports and discussion on recent advances in cell and neurobiology. Graded CR/NC.","Keck School of Medicine","CNB","20212"
"40650","INTD-620","MED",46,0,0,"Medical Students Elective Program","C","","Y","TBA","TBA","",8,"","Hinton, David, R.","OFFICE",8,"Opportunities for Medical students as preceptors, in research laboratories or in field medical services under guidance of sponsors approved by factulty committees.  Graded CR/NC.","Keck School of Medicine","INTD","20212"
"40668","INTD-596","MED",46,1,1,"Internship for Curricular Practical Training","C","","Y","TBA","TBA","",0,"","Offringa, Ite, A.","OFFICE",0,"Part-time or full-time, practical work experience in the student's field of study. The internship must be located at an off-campus facility. Students are individually supervised by faculty. May not be taken until the student has completed at least one semester of enrollment in the graduate program.","Keck School of Medicine","INTD","20212"
"40680","INTD-500","MED",465,1,1,"Ethics and Accountability in Biomedical Research","C","","Y","9:00","11:00","MTWHF",55,"A","Craft, Cheryl, Mae;McDonough, Alicia, A.;Kast, W. Martin;Reddy, Sita;Jiang, Xuejuan;Offringa, Ite, A.","ONLINE",55,"The purpose of this course is to engage current (and potential) research trainees in discussions about the responsible conduct of science.  The course is designed as an option for meeting current federal regulations which require that all predoctoral and postdoctoral fellows paid from federal contracts and grants have a component of ethical training.  Graded CR/NC.","Keck School of Medicine","INTD","20212"
"40690","INTD-500","MED",466,1,1,"Ethics and Accountability in Biomedical Research","C","","Y","9:00","11:00","MTWHF",34,"A","Craft, Cheryl, Mae","ONLINE",34,"The purpose of this course is to engage current (and potential) research trainees in discussions about the responsible conduct of science.  The course is designed as an option for meeting current federal regulations which require that all predoctoral and postdoctoral fellows paid from federal contracts and grants have a component of ethical training.  Graded CR/NC.","Keck School of Medicine","INTD","20212"
"40710","MICB-570","MED",46,1,1,"Microbiology Research Seminar","C","","Y","TBA","TBA","",2,"","Schonthal, Axel","OFFICE",2,"Critical discussion of current research topics. Students present published and unpublished research results for discussion and critique. Prerequisite: Current enrollment in Microbiology Ph.D. program.","Keck School of Medicine","MICB","20212"
"40720","MICB-590","MED",46,1,10,"Directed Research","C","","Y","TBA","TBA","",0,"","Schonthal, Axel","OFFICE",0,"Research leading to the Master's Degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Keck School of Medicine","MICB","20212"
"40725","MICB-594A","MED",46,2,2,"Master's Thesis","C","","Y","TBA","TBA","",0,"","Schonthal, Axel","OFFICE",0,"Credit on acceptance of thesis. Graded IP/CR/NC.","Keck School of Medicine","MICB","20212"
"40727","MICB-594B","MED",46,2,2,"Master's Thesis","C","","Y","TBA","TBA","",0,"","Schonthal, Axel","OFFICE",0,"Credit on acceptance of thesis. Graded IP/CR/NC.","Keck School of Medicine","MICB","20212"
"40729","MICB-594Z","MED",46,0,0,"Master's Thesis","C","","Y","TBA","TBA","",1,"","Schonthal, Axel","OFFICE",1,"Credit on acceptance of thesis. Graded CR/NC.","Keck School of Medicine","MICB","20212"
"40730","MICB-596","MED",46,1,1,"Internship for Curricular Practical Training","C","","Y","TBA","TBA","",1,"","Schonthal, Axel","OFFICE",1,"Part-time or full-time, practical work experience in the student's field of study. The internship must be located at an off-campus facility. Students are individually supervised by faculty. May not be taken until the student has completed at least one semester of enrollment in the graduate program w ith a cumulative 3.0 GPA.","Keck School of Medicine","MICB","20212"
"4100","LAW-503","LAW",303,2,2,"Contracts","C","N","Y","17:30","19:35","W",12,"A","Curtis, James","ONLINE",12,"The interpretation and enforcement of promises and agreements.","Gould School of Law","LAW","20212"
"4101","LAW-505","LAW",303,2,2,"Legal Profession","C","N","Y","17:00","19:05","M",17,"A","Cadambi, Anitha","ONLINE",17,"Functions of the lawyer in modern society; history and organization of the legal profession; the adversary system; equal access to justice; other problems of ethics and professional responsibility.","Gould School of Law","LAW","20212"
"4102","LAW-778","LAW",303,2,2,"Sales Transactions","C","N","Y","17:00","19:05","T",11,"A","Chung, Timothy","ONLINE",11,"Analysis of the buying and selling of goods both in domestic and international transactions with a heavy focus on Article 2 of the Uniform Commercial Code.","Gould School of Law","LAW","20212"
"4103","LAW-521","LAW",303,3,3,"Topics in American Law","C","N","Y","17:00","20:10","H",16,"A","Heilman, John, William","ONLINE",16,"This course will provide LL.M. and M.C.L. students with a survey of various topics in American law including criminal law, evidence, family law, constitutional law, torts, wills and trusts, administrative law and property law.  Open to LL.M. and M.C.L. students only.","Gould School of Law","LAW","20212"
"4104","LAW-890","LAW",303,1,1,"Directed Research","C","N","Y","TBA","TBA","",1,"A","Chung, Timothy","OFFICE",1,"One CR/D/F unit for a research proposal approved by a full- or part-time faculty supervisor; up to four graded units with academic deans approval of proposal by LLM or third-year JD student to produce a publishable paper under full-time professor.","Gould School of Law","LAW","20212"
"4105","LAW-503","LAW",555,2,2,"Contracts","C","N","Y","17:30","19:35","W",4,"A","Curtis, James","ONLINE",4,"The interpretation and enforcement of promises and agreements.","Gould School of Law","LAW","20212"
"41052","PM-516A","MED",50,1,1,"Statistical Problem Solving","CL","","Y","16:00","17:30","T",8,"A","Pickering, Trevor","ONLINE",8,"An overview of the tools used by statisticians for solving statistical problems.  Graded CR/NC.","Keck School of Medicine","PM","20212"
"41053","PM-510","MED",46,4,4,"Principles of Biostatistics","C","A","Y","13:30","15:30","F",34,"A","Choudhury, Farzana","ONLINE",34,"Concepts of biostatistics; appropriate uses and common misuses of health statistics; practice in the application of statistical procedures; introduction to statistical software including EXCEL, SPSS, nQuery.  Laboratory.","Keck School of Medicine","PM","20212"
"41054","PM-516B","MED",51,1,1,"Statistical Problem Solving","CL","","Y","16:00","17:30","T",4,"A","Pickering, Trevor","ONLINE",4,"An overview of the tools used by statisticians for solving statistical problems.  Graded CR/NC.","Keck School of Medicine","PM","20212"
"41056","PM-510","MED",46,0,0,"Principles of Biostatistics","L","A","Y","15:35","17:35","F",34,"A","Choudhury, Farzana","ONLINE",34,"Concepts of biostatistics; appropriate uses and common misuses of health statistics; practice in the application of statistical procedures; introduction to statistical software including EXCEL, SPSS, nQuery.  Laboratory.","Keck School of Medicine","PM","20212"
"41057","PM-512","MED",46,4,4,"Principles of Epidemiology","C","","Y","9:00","13:00","F",32,"A","McKean-Cowdin, Roberta","ONLINE",32,"Terminology/uses of epidemiology and demography; sources/uses of population data; types of epidemiologic studies; risk assessment; common sources of bias in population studies; principles of screening. Recommended preparation: algebra","Keck School of Medicine","PM","20212"
"41058","PM-606","MED",46,3,3,"Health Data Science Practicum","C","","Y","13:00","16:00","T",8,"A","Franklin, Meredith","ONLINE",8,"Analysis of an external medical research or healthcare industry dataset; project/presentation based.","Keck School of Medicine","PM","20212"
"4106","LAW-505","LAW",555,2,2,"Legal Profession","C","N","Y","17:00","19:05","M",1,"A","Cadambi, Anitha","ONLINE",1,"Functions of the lawyer in modern society; history and organization of the legal profession; the adversary system; equal access to justice; other problems of ethics and professional responsibility.","Gould School of Law","LAW","20212"
"41061","PM-529","MED",46,4,4,"Environmental Health: An Epidemiological Approach","C","","Y","9:00","12:20","T",14,"A","Islam, Khandaker, Talat","ONLINE",14,"An overview of environmental health, identifying issues in assessing effects of exposure on health and potential interventions for reducing adverse health risks. Prerequisite: PM-512","Keck School of Medicine","PM","20212"
