"SECTION","COURSE_CODE","SCHOOL","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","Link","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","DEPTOWNERNAME","DEPARTMENT","origin"
26715,"EDUC-507","EDUC",51,3,3,"Professional Identity, Law and Ethics for Counselors","C","","Y","19:00","21:40","MW",20,"","Barrett, Catherine","ONLINE",20,"History of the field of counseling and professional identity development for counselors are addressed.  Examination of current legal, ethical, and other professional issues in counseling.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
26716,"EDUC-507","EDUC",51,3,3,"Professional Identity, Law and Ethics for Counselors","C","","Y","19:00","21:40","MW",21,"","Greco, Kelly, Therese","ONLINE",21,"History of the field of counseling and professional identity development for counselors are addressed.  Examination of current legal, ethical, and other professional issues in counseling.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
26717,"EDUC-547","EDUC",50,3,3,"Career Development: Theory and Process","C","","Y","16:00","18:40","MW",25,"","Clark, Ginger","ONLINE",25,"Theories and process of career development; principles of career and leisure planning and counseling applicable throughout life.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
26718,"EDUC-547","EDUC",50,3,3,"Career Development: Theory and Process","C","","Y","19:00","21:40","MW",23,"","Firsick, Dylan","ONLINE",23,"Theories and process of career development; principles of career and leisure planning and counseling applicable throughout life.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
26719,"EDUC-633","EDUC",50,2,2,"Child and Elder Abuse and Domestic Violence","C","","Y","19:00","20:45","MW",22,"","Barrett, Catherine","ONLINE",22,"A review of laws governing mandated reporting of child and elder abuse, the procedures involved, as well as etiology, effects, and treatment interventions.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
26720,"EDUC-633","EDUC",50,2,2,"Child and Elder Abuse and Domestic Violence","C","","Y","17:00","18:45","MW",22,"","Barrett, Catherine","ONLINE",22,"A review of laws governing mandated reporting of child and elder abuse, the procedures involved, as well as etiology, effects, and treatment interventions.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
26721,"EDUC-644","EDUC",59,3,3,"Practicum in Counseling","C","","Y","16:00","18:40","T",11,"","Barrett, Catherine","ONLINE",11,"Supervised clinical work with clients, including adults, couples, children, and families.  Graded CR/NC.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
26722,"EDUC-644","EDUC",59,3,3,"Practicum in Counseling","C","","Y","16:00","18:40","T",10,"","Hoffman, Linda, J.","ONLINE",10,"Supervised clinical work with clients, including adults, couples, children, and families.  Graded CR/NC.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
26723,"EDUC-644","EDUC",59,3,3,"Practicum in Counseling","C","","Y","16:00","18:40","T",12,"","Rosenstein, Ilene","ONLINE",12,"Supervised clinical work with clients, including adults, couples, children, and families.  Graded CR/NC.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
26724,"EDUC-644","EDUC",59,3,3,"Practicum in Counseling","C","","Y","16:00","18:40","T",11,"","Jochai, Diana","ONLINE",11,"Supervised clinical work with clients, including adults, couples, children, and families.  Graded CR/NC.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
26726,"EDUC-570","EDUC",50,3,3,"Research Methods and Data Analysis","C","","Y","19:00","21:40","MW",23,"","Pearson, Mark","ONLINE",23,"Various research designs and their appropriateness for addressing different research questions. Threats to validity and other challenges in research. Basic statistical methods and their use. Recommended preparation: beginning statistics course.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
26729,"EDHP-587","EDUC",806,1,4,"Fieldwork in Higher, Adult and Professional Education","C","","Y","18:00","19:40","H",30,"","Banuelos, Sheila, Marie","ONLINE",30,"Structured participation in supervised teaching or administrative activities. Assignments matched with student's goals, training, experience.  Graded CR/NC.  Recommended preparation: EDHP 563, EDHP 565","Barbara J. and Roger W. Rossier School of Education","EDHP","20202"
26733,"EDUC-582","EDUC",594,2,2,"Assessment and Evaluation","C","","Y","17:30","19:00","W",15,"","Chung, Gregory","ONLINE",15,"Overview of the concepts and procedures for assessment and evaluation of individual and overall performance in various learning environments.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
26734,"EDUC-595","EDUC",594,3,3,"Instructional Design","C","","Y","17:30","19:30","H",16,"","Lundeen, Rebecca","ONLINE",16,"Formulation and design of effective instruction; emphasis on analysis of media characteristics and instrumentation requirements. Duplicates credit in the former EDPT-571.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
26735,"EDUC-579","EDUC",594,2,2,"Media Selection and Evaluation","C","","Y","17:00","18:30","T",28,"","Smith, Scott, A.","ONLINE",28,"Selection and evaluation of media and technologies in support of instructional design based on a survey of current research and recommendations.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
26736,"EDUC-637","EDUC",50,3,3,"Group Counseling: Theory and Process","C","","Y","16:00","18:40","MW",24,"","Ocampo, Atheneus, C.","ONLINE",24,"Theory, research, and practice of group counseling. Includes laboratory experience.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
26737,"EDUC-590","EDUC",594,1,3,"Directed Research","C","","Y","TBA","TBA","",2,"","Riggio, Marsha, Boveja","OFFICE",2,"Research leading to the master's degree.  Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
26739,"EDUC-500","EDUC",51,3,3,"The Counseling Process","C","","Y","16:00","18:40","MW",15,"","Smith, Sandra, Lee","ONLINE",15,"Theoretical foundations, models, values, and assumptions underlying psychological counseling; cross-cultural perspectives, ethical and legal considerations.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
26741,"EDUC-508","EDUC",51,2,2,"Creating Communities of Interest","C","","Y","16:00","20:10","T",14,"","Green, Alan, Gilford;Curiel, Yajaira, S.","ONLINE",14,"Framing the graduate experience for masters students. Establishing a professional foundation and philosophy as educators.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
26742,"EDUC-507","EDUC",51,3,3,"Professional Identity, Law and Ethics for Counselors","C","","Y","12:30","15:10","TH",18,"","Dunn, Shannon, Denise","ONLINE",18,"History of the field of counseling and professional identity development for counselors are addressed.  Examination of current legal, ethical, and other professional issues in counseling.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
26743,"EDUC-582","EDUC",594,2,2,"Assessment and Evaluation","C","","Y","17:30","19:00","W",16,"","Rosenthal Dieken, Jane","ONLINE",16,"Overview of the concepts and procedures for assessment and evaluation of individual and overall performance in various learning environments.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
26744,"EDUC-595","EDUC",594,3,3,"Instructional Design","C","","Y","17:30","19:30","H",12,"","Hyde, Corinne, E.","ONLINE",12,"Formulation and design of effective instruction; emphasis on analysis of media characteristics and instrumentation requirements. Duplicates credit in the former EDPT-571.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
26745,"EDUC-790","EDUC",594,1,1,"Research","C","N","Y","17:00","19:00","M",7,"","Canny, Eric","ONLINE",7,"Research leading to the doctorate.  Maximum units which may be applied to the degree to be determined by the department.  Graded CR/NC.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
26746,"EDHP-593A","EDUC",59,2,2,"Master's Seminar","C","","Y","TBA","TBA","",1,"","Banuelos, Sheila, Marie","ONLINE",1,"An examination and analysis of research and literature in the student's area of focus.  Required for all master's candidates who do not enroll in the Master's Thesis (594abz).  Graded CR/NC.","Barbara J. and Roger W. Rossier School of Education","EDHP","20202"
26747,"EDHP-593B","EDUC",59,2,2,"Master's Seminar","C","","Y","TBA","TBA","",1,"","Banuelos, Sheila, Marie","ONLINE",1,"An examination and analysis of research and literature in the student's area of focus.  Required for all master's candidates candidates who do not enroll in the Master's Thesis (594abz). Graded CR/NC.","Barbara J. and Roger W. Rossier School of Education","EDHP","20202"
26748,"EDHP-587","EDUC",806,1,3,"Fieldwork in Higher, Adult and Professional Education","C","N","Y","18:00","19:40","H",16,"","Hawkins, Viannda, Marie","ONLINE",16,"Structured participation in supervised teaching or administrative activities. Assignments matched with student's goals, training, experience.  Graded CR/NC.  Recommended preparation: EDHP 563, EDHP 565","Barbara J. and Roger W. Rossier School of Education","EDHP","20202"
26749,"EDUC-500","EDUC",51,3,3,"The Counseling Process","C","","Y","12:30","15:10","MW",13,"","Andres, Mary;Firsick, Dylan;Smith, Sandra, Lee","ONLINE",13,"Theoretical foundations, models, values, and assumptions underlying psychological counseling; cross-cultural perspectives, ethical and legal considerations.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
26750,"EDUC-508","EDUC",594,2,2,"Creating Communities of Interest","C","","Y","16:00","17:30","H",15,"","Humphrey, Eunice","ONLINE",15,"Framing the graduate experience for masters students. Establishing a professional foundation and philosophy as educators.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
26751,"EDUC-508","EDUC",594,2,2,"Creating Communities of Interest","C","","Y","16:00","17:30","H",16,"","Francois, Gregoire","ONLINE",16,"Framing the graduate experience for masters students. Establishing a professional foundation and philosophy as educators.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
26752,"EDUC-500","EDUC",594,3,3,"The Counseling Process","C","","Y","16:00","18:00","T",15,"","Brown, Andrae, L.","ONLINE",15,"Theoretical foundations, models, values, and assumptions underlying psychological counseling; cross-cultural perspectives, ethical and legal considerations.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
26753,"EDUC-500","EDUC",594,3,3,"The Counseling Process","C","","Y","18:30","20:30","T",12,"","Brown, Tonatzin Elisa","ONLINE",12,"Theoretical foundations, models, values, and assumptions underlying psychological counseling; cross-cultural perspectives, ethical and legal considerations.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
26754,"EDUC-511","EDUC",594,3,3,"Introduction to Counseling","C","","Y","18:30","20:30","H",16,"","Conley, Courtney","ONLINE",16,"The role of the school counselor. An overview of key elements in increasing access to and equity for primary and secondary education for all students.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
26755,"EDUC-511","EDUC",594,3,3,"Introduction to Counseling","C","","Y","18:30","20:30","H",17,"","Quezada, Wanda","ONLINE",17,"The role of the school counselor. An overview of key elements in increasing access to and equity for primary and secondary education for all students.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
26756,"EDCO-503","EDUC",594,3,3,"Ethical and Legal Issues in Counseling","C","","Y","16:30","18:30","W",14,"","Duggan, John","ONLINE",14,"Examination of current legal, ethical, and other professional issues in the practice of counseling and psychotherapy.","Barbara J. and Roger W. Rossier School of Education","EDCO","20202"
26757,"EDCO-503","EDUC",594,3,3,"Ethical and Legal Issues in Counseling","C","","Y","16:30","18:30","W",16,"","Quezada, Wanda","ONLINE",16,"Examination of current legal, ethical, and other professional issues in the practice of counseling and psychotherapy.","Barbara J. and Roger W. Rossier School of Education","EDCO","20202"
26758,"EDUC-613","EDUC",50,3,3,"Gender Issues in Athletic Administration","C","","Y","16:00","21:40","M",24,"","Ahmadi, Shafiqa","ONLINE",24,"Overview of Title IX and gender issues in institutions of higher education and implications for public schools.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
26761,"EDUC-508","EDUC",51,2,2,"Creating Communities of Interest","C","","Y","15:20","19:30","T",12,"","McCarthy, Brittny;Curiel, Yajaira, S.","ONLINE",12,"Framing the graduate experience for masters students. Establishing a professional foundation and philosophy as educators.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
26765,"EDUC-500","EDUC",594,3,3,"The Counseling Process","C","","N","16:00","18:00","T",0,"","","ONLINE",0,"Theoretical foundations, models, values, and assumptions underlying psychological counseling; cross-cultural perspectives, ethical and legal considerations.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
26767,"EDUC-570","EDUC",50,3,3,"Research Methods and Data Analysis","C","","Y","16:00","18:40","MW",30,"","Melguizo, Tatiana","ONLINE",30,"Various research designs and their appropriateness for addressing different research questions. Threats to validity and other challenges in research. Basic statistical methods and their use. Recommended preparation: beginning statistics course.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27100,"EDCO-541","EDUC",594,3,3,"Theories in Counseling","C","","Y","16:00","18:00","T",18,"","Brady, Melanie, L.","ONLINE",18,"Theory, research, and practice of psychological counseling. Includes laboratory experience.","Barbara J. and Roger W. Rossier School of Education","EDCO","20202"
27101,"EDCO-541","EDUC",594,3,3,"Theories in Counseling","C","","Y","18:30","20:30","W",18,"","Quintana, Taqueena","ONLINE",18,"Theory, research, and practice of psychological counseling. Includes laboratory experience.","Barbara J. and Roger W. Rossier School of Education","EDCO","20202"
27102,"EDUC-612","EDUC",594,3,3,"Application of Human Development Theory in School Counseling","C","","N","16:00","18:00","H",0,"","","ONLINE",0,"A theoretical perspective of human development across the lifespan. Issues and challenges faced by school counselors.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27103,"EDUC-612","EDUC",594,3,3,"Application of Human Development Theory in School Counseling","C","","Y","18:30","20:30","H",26,"","Quintana, Taqueena","ONLINE",26,"A theoretical perspective of human development across the lifespan. Issues and challenges faced by school counselors.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27104,"EDPT-502","EDUC",594,3,3,"Learning and Individual Differences","C","","N","16:00","18:00","W",0,"","","ONLINE",0,"Theory and research in learning, development and individual differences, and social psychology related to education in instructional or training contexts.","Barbara J. and Roger W. Rossier School of Education","EDPT","20202"
27105,"EDPT-502","EDUC",594,3,3,"Learning and Individual Differences","C","","Y","18:30","20:30","T",27,"","Spann, Rufus, Tony","ONLINE",27,"Theory and research in learning, development and individual differences, and social psychology related to education in instructional or training contexts.","Barbara J. and Roger W. Rossier School of Education","EDPT","20202"
27111,"EDCO-505","EDUC",594,3,3,"Counseling and Collaborative Consultation in the School Setting","C","","Y","16:00","18:00","H",23,"","Conley, Courtney","ONLINE",23,"Theory and practice of collaborative consultations provided by school counselors and school psychologists to improve student achievement and the learning environment.","Barbara J. and Roger W. Rossier School of Education","EDCO","20202"
27112,"EDCO-505","EDUC",594,3,3,"Counseling and Collaborative Consultation in the School Setting","C","","Y","18:30","20:30","H",22,"","Humphrey, Eunice","ONLINE",22,"Theory and practice of collaborative consultations provided by school counselors and school psychologists to improve student achievement and the learning environment.","Barbara J. and Roger W. Rossier School of Education","EDCO","20202"
27114,"EDHP-552","EDUC",594,3,3,"The Politics of Difference","C","","Y","16:00","18:00","H",20,"","Robinson, Ajita","ONLINE",20,"Explores strategies for restructuring institutions of higher education to improve student support and achievement among historically marginalized groups.","Barbara J. and Roger W. Rossier School of Education","EDHP","20202"
27115,"EDHP-552","EDUC",594,3,3,"The Politics of Difference","C","","Y","18:30","20:30","H",19,"","Robinson, Ajita","ONLINE",19,"Explores strategies for restructuring institutions of higher education to improve student support and achievement among historically marginalized groups.","Barbara J. and Roger W. Rossier School of Education","EDHP","20202"
27116,"EDUC-637","EDUC",594,3,3,"Group Counseling: Theory and Process","C","","Y","16:00","18:00","T",16,"","Pressley, Felicia","ONLINE",16,"Theory, research, and practice of group counseling. Includes laboratory experience.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27117,"EDUC-637","EDUC",594,3,3,"Group Counseling: Theory and Process","C","","Y","18:30","20:30","T",14,"","Pressley, Felicia","ONLINE",14,"Theory, research, and practice of group counseling. Includes laboratory experience.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27118,"EDUC-637","EDUC",594,3,3,"Group Counseling: Theory and Process","C","","Y","16:00","18:00","W",15,"","Pressley, Felicia","ONLINE",15,"Theory, research, and practice of group counseling. Includes laboratory experience.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27119,"EDUC-608","EDUC",594,2,2,"School Connectedness, Climate, and Classroom Management","C","","Y","16:00","17:30","W",23,"","Spann, Rufus, Tony","ONLINE",23,"Prevention, education, and training for achievement. Data collection for assessment and evaluation of school climate, crisis and classroom management conducive to learning and success.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27120,"EDUC-608","EDUC",594,2,2,"School Connectedness, Climate, and Classroom Management","C","","Y","18:30","20:00","W",24,"","Spann, Rufus, Tony","ONLINE",24,"Prevention, education, and training for achievement. Data collection for assessment and evaluation of school climate, crisis and classroom management conducive to learning and success.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27121,"EDUC-608","EDUC",594,2,2,"School Connectedness, Climate, and Classroom Management","C","","Y","16:00","17:30","H",21,"","Spann, Rufus, Tony","ONLINE",21,"Prevention, education, and training for achievement. Data collection for assessment and evaluation of school climate, crisis and classroom management conducive to learning and success.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27125,"EDUC-520","EDUC",594,2,2,"Counseling for College and Career Readiness I","C","","Y","16:00","17:30","T",26,"","Barron, Tamara","ONLINE",26,"Theoretical foundations of individual and systemic characteristics that impact college and career choices. Consideration of economic, political, social, and policy issues.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27126,"EDUC-520","EDUC",594,2,2,"Counseling for College and Career Readiness I","C","","Y","18:30","20:00","T",26,"","Makijan, Narineh","ONLINE",26,"Theoretical foundations of individual and systemic characteristics that impact college and career choices. Consideration of economic, political, social, and policy issues.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27127,"EDUC-570","EDUC",594,3,3,"Research Methods and Data Analysis","C","","Y","18:30","20:30","T",20,"","Riggio, Marsha, Boveja","ONLINE",20,"Various research designs and their appropriateness for addressing different research questions. Threats to validity and other challenges in research. Basic statistical methods and their use. Recommended preparation: beginning statistics course.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27128,"EDUC-570","EDUC",594,3,3,"Research Methods and Data Analysis","C","","Y","16:00","18:00","T",19,"","Riggio, Marsha, Boveja","ONLINE",19,"Various research designs and their appropriateness for addressing different research questions. Threats to validity and other challenges in research. Basic statistical methods and their use. Recommended preparation: beginning statistics course.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27129,"EDUC-638","EDUC",594,3,3,"Cross-Cultural Counseling: Research and Practice","C","","Y","18:30","20:30","H",24,"","Trahan, Don","ONLINE",24,"An examinattion of the cultural, socioeconomic, and language factors that may affect culturally differentiated populations; alternative cross-cultural counseling approaches.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27130,"EDUC-638","EDUC",594,3,3,"Cross-Cultural Counseling: Research and Practice","C","","Y","16:00","18:00","H",23,"","Trahan, Don","ONLINE",23,"An examinattion of the cultural, socioeconomic, and language factors that may affect culturally differentiated populations; alternative cross-cultural counseling approaches.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27131,"EDUC-693","EDUC",972,3,3,"Institutional Positioning in Student Recruitment","C","","Y","16:00","18:50","H",19,"","Massa, Robert","ONLINE",19,"Explores market research, demand, pricing, value, segmentation, positioning, consumer-centric communication, and the characteristics of a market-oriented enrollment management unit.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27132,"EDUC-696","EDUC",932,3,3,"Financial Aid in Enrollment Management","C","","Y","16:00","18:50","H",14,"","Dieken, Paul, W.","ONLINE",14,"Examines institutional budgets, the role of tuition, influences on the price of higher education, and the purpose and processes of applying for and packaging financial aid.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27136,"EDUC-616","EDUC",50,3,3,"Higher Education Capstone","C","","Y","16:00","21:40","T",21,"","Pearson, Mark","ONLINE",21,"Capstone seminar course focused on the future of student affairs and higher education.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27138,"EDUC-616","EDUC",50,3,3,"Higher Education Capstone","C","","Y","16:00","21:40","W",28,"","Kim, Samuel","ONLINE",28,"Capstone seminar course focused on the future of student affairs and higher education.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27139,"EDCO-505","EDUC",594,3,3,"Counseling and Collaborative Consultation in the School Setting","C","","Y","16:00","18:00","W",23,"","Quintana, Taqueena","ONLINE",23,"Theory and practice of collaborative consultations provided by school counselors and school psychologists to improve student achievement and the learning environment.","Barbara J. and Roger W. Rossier School of Education","EDCO","20202"
27141,"EDUC-608","EDUC",594,2,2,"School Connectedness, Climate, and Classroom Management","C","","Y","18:30","20:00","H",23,"","Spann, Rufus, Tony","ONLINE",23,"Prevention, education, and training for achievement. Data collection for assessment and evaluation of school climate, crisis and classroom management conducive to learning and success.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27143,"EDUC-600","EDUC",594,2,2,"Counseling for College and Career Readiness II","C","","Y","16:00","17:30","T",15,"","Jackson, Nicole","ONLINE",15,"Planning and implementing theoretical foundations of college and career counseling. The application of contextually relevant strategies for assisting in college and career choices.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27144,"EDUC-600","EDUC",594,2,2,"Counseling for College and Career Readiness II","C","","Y","16:00","17:30","T",17,"","Quezada, Wanda","ONLINE",17,"Planning and implementing theoretical foundations of college and career counseling. The application of contextually relevant strategies for assisting in college and career choices.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27145,"EDUC-618","EDUC",594,2,2,"School Counseling Professional Portfolio","C","","Y","16:00","17:30","H",15,"","Riggio, Marsha, Boveja","ONLINE",15,"Preparation of an electronic resource portfolio that addresses a field based practice. The culminating experience for the ME, School Counseling program.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27146,"EDUC-618","EDUC",594,2,2,"School Counseling Professional Portfolio","C","","Y","16:00","17:40","H",16,"","Riggio, Marsha, Boveja","ONLINE",16,"Preparation of an electronic resource portfolio that addresses a field based practice. The culminating experience for the ME, School Counseling program.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27147,"EDUC-609","EDUC",50,3,3,"Academic Advising in Postsecondary Education","C","","Y","16:00","21:40","H",31,"","Bolen, Kari","ONLINE",31,"Contemporary issues in academic advising in postsecondary education.  Examines and analyzes relevant theories, policies, and practices related to academic advising.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27460,"EDUC-603","EDUC",328,4,4,"Framing Organizational Change and Leadership","C","","Y","16:00","18:30","H",17,"","Datta, Monique, Claire","ONLINE",17,"Students identify and research problems of practice particularly pertinent in urban learning. The presentation of problems of practice requires the use of sound evidence-based research.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27461,"EDUC-603","EDUC",328,4,4,"Framing Organizational Change and Leadership","C","","Y","10:00","12:30","S",15,"","Canny, Eric","ONLINE",15,"Students identify and research problems of practice particularly pertinent in urban learning. The presentation of problems of practice requires the use of sound evidence-based research.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27462,"EDUC-603","EDUC",328,4,4,"Framing Organizational Change and Leadership","C","","Y","17:00","19:30","W",17,"","Ferrario, Kim, A.","ONLINE",17,"Students identify and research problems of practice particularly pertinent in urban learning. The presentation of problems of practice requires the use of sound evidence-based research.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27469,"EDUC-790","EDUC",345,1,1,"Research","C","N","Y","TBA","TBA","",17,"","Robison, Mark, Power","OFFICE",17,"Research leading to the doctorate.  Maximum units which may be applied to the degree to be determined by the department.  Graded CR/NC.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27470,"EDUC-620","EDUC",328,2,2,"Fundamentals of Creativity, Innovation, and Entrepreneurship","C","","Y","19:00","21:30","H",16,"","Rayburn, Kalim","ONLINE",16,"The genesis and facilitation of creative ideas in educational practice. The transformation of creativity into innovation and entrepreneurship.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27471,"EDUC-620","EDUC",328,2,2,"Fundamentals of Creativity, Innovation, and Entrepreneurship","C","","Y","07:00","09:30","S",15,"","Combs, Wayne","ONLINE",15,"The genesis and facilitation of creative ideas in educational practice. The transformation of creativity into innovation and entrepreneurship.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27472,"EDUC-620","EDUC",328,2,2,"Fundamentals of Creativity, Innovation, and Entrepreneurship","C","","Y","17:00","19:30","T",18,"","Sparangis, Themistocles","ONLINE",18,"The genesis and facilitation of creative ideas in educational practice. The transformation of creativity into innovation and entrepreneurship.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27480,"EDUC-523","EDUC",328,3,3,"Challenges in Urban Education: Diversity","C","","Y","17:00","19:30","W",23,"","Lucas, Bernadette","ONLINE",23,"Diversity issues in urban educational settings.  Open only to Ed.D. students.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27481,"EDUC-523","EDUC",328,3,3,"Challenges in Urban Education: Diversity","C","","Y","16:00","18:30","H",24,"","Carbone, Paula, Marie","ONLINE",24,"Diversity issues in urban educational settings.  Open only to Ed.D. students.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27482,"EDUC-523","EDUC",328,3,3,"Challenges in Urban Education: Diversity","C","","Y","10:00","12:30","S",20,"","Lucas, Bernadette","ONLINE",20,"Diversity issues in urban educational settings.  Open only to Ed.D. students.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27491,"EDUC-524","EDUC",328,3,3,"Challenges in Urban Education: Leadership","C","","Y","19:00","21:30","H",21,"","Wilcox, Alexandra","ONLINE",21,"Theories, principles, and concepts of leadership in urban K-12 schools and institutions of higher education.  Open only to Ed.D. students.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27492,"EDUC-524","EDUC",328,3,3,"Challenges in Urban Education: Leadership","C","","Y","07:00","09:30","S",23,"","Adibe, Bryant, A.","ONLINE",23,"Theories, principles, and concepts of leadership in urban K-12 schools and institutions of higher education.  Open only to Ed.D. students.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27493,"EDUC-524","EDUC",328,3,3,"Challenges in Urban Education: Leadership","C","","Y","17:00","19:30","T",23,"","Wilcox, Alexandra","ONLINE",23,"Theories, principles, and concepts of leadership in urban K-12 schools and institutions of higher education.  Open only to Ed.D. students.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27496,"EDUC-764A","EDUC",328,1,1,"Consulting Project","C","","Y","TBA","TBA","",135,"","Hirabayashi, Kimberly","ONLINE",135,"Credit on acceptance of consulting project.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27500,"EDUC-522","EDUC",328,3,3,"Challenges in Urban Education: Accountability","C","","Y","17:00","19:30","W",25,"","Brady, Melanie, L.","ONLINE",25,"Issues related to accountability theory and practice in urban education settings.  Open only to Ed.D. students.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27501,"EDUC-522","EDUC",328,3,3,"Challenges in Urban Education: Accountability","C","","Y","16:00","18:30","H",24,"","Donato, Adrian","ONLINE",24,"Issues related to accountability theory and practice in urban education settings.  Open only to Ed.D. students.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27502,"EDUC-522","EDUC",328,3,3,"Challenges in Urban Education: Accountability","C","","Y","10:00","12:30","S",17,"","Donato, Adrian","ONLINE",17,"Issues related to accountability theory and practice in urban education settings.  Open only to Ed.D. students.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27510,"EDUC-627","EDUC",328,3,3,"Education Performance Problems: Role of Learning","C","","Y","19:00","21:30","T",23,"","Malloy, Courtney, Lynn","ONLINE",23,"Contemporary perspectives on learning and motivation. Strategies and tools for identifying, diagnosing, and solving learning and motivational challenges and opportunities.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
27511,"EDUC-627","EDUC",328,3,3,"Education Performance Problems: Role of Learning","C","","Y","16:00","18:30","H",22,"","Martinez, Brandon, David","ONLINE",22,"Contemporary perspectives on learning and motivation. Strategies and tools for identifying, diagnosing, and solving learning and motivational challenges and opportunities.","Barbara J. and Roger W. Rossier School of Education","EDUC","20202"
