"SECTION","COURSE_CODE","SCHOOL","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","Link","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","DEPARTMENT","origin"
"39653","MATH-432","LAS",1,4,4,"Applied Combinatorics","C","","Y","12:00","12:50","MWF",35,"","Fulman, Jason, Edward","KAP148",35,"Mathematical induction, counting principles, arrangements, selections, binomial coefficients, generating functions, recurrence relations, inclusion-exclusion, symmetric groups, graphs, Euler and Hamiltonian circuits, trees, graph algorithms; applications.","MATH","20241"
"39654","MATH-432","LAS",1,4,4,"Applied Combinatorics","C","","Y","11:00","11:50","MWF",28,"","Fulman, Jason, Edward","KAP147",28,"Mathematical induction, counting principles, arrangements, selections, binomial coefficients, generating functions, recurrence relations, inclusion-exclusion, symmetric groups, graphs, Euler and Hamiltonian circuits, trees, graph algorithms; applications.","MATH","20241"
"39655","MATH-435","LAS",1,4,4,"Vector Analysis and Introduction to Differential Geometry","C","","Y","11:00","11:50","MWF",17,"","Helfer, Joseph","KAP137",17,"Vectors, elements of vector analysis, applications to curves and surfaces, standard material of differential geometry. Prerequisites may be waived for qualified students with consent of instructor.","MATH","20241"
"39656","MATH-458","LAS",1,4,4,"Numerical Methods","C","A","Y","11:00","11:50","MWF",38,"","Arslan, Aykut","WPH103",38,"Rounding errors in digital computation; solution of linear algebraic systems; Newton's method for nonlinear systems; matrix eigenvalues; polynomial approximation; numerical integration; numerical solution of ordinary differential equations.","MATH","20241"
"39657","MATH-458","LAS",1,0,0,"Numerical Methods","D","A","Y","14:00","14:50","TH",24,"","","GFS223",24,"Rounding errors in digital computation; solution of linear algebraic systems; Newton's method for nonlinear systems; matrix eigenvalues; polynomial approximation; numerical integration; numerical solution of ordinary differential equations.","MATH","20241"
"39658","MATH-458","LAS",1,0,0,"Numerical Methods","D","A","Y","15:00","15:50","TH",16,"","","GFS223",16,"Rounding errors in digital computation; solution of linear algebraic systems; Newton's method for nonlinear systems; matrix eigenvalues; polynomial approximation; numerical integration; numerical solution of ordinary differential equations.","MATH","20241"
"39659","MATH-458","LAS",1,4,4,"Numerical Methods","C","","Y","14:00","14:50","MWF",29,"","Arslan, Aykut","GFS222",29,"Rounding errors in digital computation; solution of linear algebraic systems; Newton's method for nonlinear systems; matrix eigenvalues; polynomial approximation; numerical integration; numerical solution of ordinary differential equations.","MATH","20241"
"3966","LAW-761","LAW",941,1,1,"Interdisciplinary Law Journal Writing","C","","Y","TBA","TBA","",1,"","Decker, Eileen","OFFICE",1,"Students will write journal notes as members of the Interdisciplinary Law Journal.","LAW","20241"
"39660","MATH-458","LAS",1,0,0,"Numerical Methods","D","","Y","8:00","8:50","TH",5,"","","KAP158",5,"Rounding errors in digital computation; solution of linear algebraic systems; Newton's method for nonlinear systems; matrix eigenvalues; polynomial approximation; numerical integration; numerical solution of ordinary differential equations.","MATH","20241"
"39661","MATH-458","LAS",1,0,0,"Numerical Methods","D","","Y","9:00","9:50","TH",22,"","","KAP158",22,"Rounding errors in digital computation; solution of linear algebraic systems; Newton's method for nonlinear systems; matrix eigenvalues; polynomial approximation; numerical integration; numerical solution of ordinary differential equations.","MATH","20241"
"39665","MATH-445","LAS",1,4,4,"Mathematics of Physics and Engineering II","C","B","Y","13:00","13:50","MWF",15,"","Jayanti, Pranava","KAP414",15,"Vector field theory; theorems of Gauss, Green, and Stokes; Fourier series and integrals; complex variables; linear partial differential equations; series solutions of ordinary differential equations.","MATH","20241"
"39666","MATH-445","LAS",1,0,0,"Mathematics of Physics and Engineering II","D","B","Y","16:00","16:50","TH",14,"","","SOSB41",14,"Vector field theory; theorems of Gauss, Green, and Stokes; Fourier series and integrals; complex variables; linear partial differential equations; series solutions of ordinary differential equations.","MATH","20241"
"39669","MATH-447","LAS",1,4,4,"Mathematics of Machine Learning","C","","Y","10:00","10:50","MWF",34,"","Minsker, Stanislav","KAP158",34,"Mathematical aspects of Machine Learning. PAC Learning, VC-dimension and complexity. Linear predictors (regression, perceptron, SVM). Convex learning and gradient descent. Neural networks and backpropagation.","MATH","20241"
"3967","LAW-761","LAW",941,2,2,"Interdisciplinary Law Journal Writing","C","","Y","TBA","TBA","",0,"","Barry, Jordan, Michael","OFFICE",0,"Students will write journal notes as members of the Interdisciplinary Law Journal.","LAW","20241"
"39670","MATH-450","LASN",1,4,4,"History of Mathematics","C","","Y","9:00","9:50","MWF",23,"","Emerson, Nathaniel, Douglass","KAP147",23,"Evolution of mathematical ideas and techniques as seen through a study of the contributions of eminent mathematicians to the formulation and solution of celebrated problems.  Recommended preparation: upper division MATH course.","MATH","20241"
"39671","MATH-446","LAS",1,4,4,"Data Science with Python","C","","Y","13:00","13:50","MWF",10,"","Dreyer, Guillaume","KAP137",10,"Python implementations of: data collection, data wrangling, exploratory data analysis, dimensionality reduction, unsupervised / supervised learning, clustering, classification, common predictive statistical / machine learning algorithms, model validation.","MATH","20241"
"39672","MATH-446","LAS",1,0,0,"Data Science with Python","D","","N","16:00","16:50","TH",0,"","","",0,"Python implementations of: data collection, data wrangling, exploratory data analysis, dimensionality reduction, unsupervised / supervised learning, clustering, classification, common predictive statistical / machine learning algorithms, model validation.","MATH","20241"
"39675","MATH-466","LASN",1,4,4,"Dynamic Modeling","C","A","Y","10:00","10:50","MWF",20,"","Rosen, Gary","KAP147",20,"Formulation and study of models arising in population dynamics, growth of plankton, pollution of rivers, highway traffic, morphogenesis and tidal dynamics: stability, oscillations, bifurcations, chaos. The lab will consist of computer simulation of models using commercially available software.","MATH","20241"
"39676","MATH-466","LASN",1,0,0,"Dynamic Modeling","D","A","Y","9:00","9:50","TH",20,"","","KAP148",20,"Formulation and study of models arising in population dynamics, growth of plankton, pollution of rivers, highway traffic, morphogenesis and tidal dynamics: stability, oscillations, bifurcations, chaos. The lab will consist of computer simulation of models using commercially available software.","MATH","20241"
"39678","MATH-467","LAS",1,0,0,"Theory and Computational Methods for Optimization","D","","Y","TBA","TBA","TH",9,"","","",9,"Methods for static, dynamic, unconstrained, constrained optimization. Gradient, conjugate gradient, penalty methods. Lagrange multipliers, least squares, linear, nonlinear dynamic programming. Application to control and estimation.","MATH","20241"
"39679","MATH-467","LAS",1,4,4,"Theory and Computational Methods for Optimization","C","","Y","13:00","13:50","MWF",9,"","Haydn, Nicolai","KAP113",9,"Methods for static, dynamic, unconstrained, constrained optimization. Gradient, conjugate gradient, penalty methods. Lagrange multipliers, least squares, linear, nonlinear dynamic programming. Application to control and estimation.","MATH","20241"
"3968","LAW-761","LAW",941,1,1,"Interdisciplinary Law Journal Writing","C","","Y","TBA","TBA","",1,"","Barry, Jordan, Michael","OFFICE",1,"Students will write journal notes as members of the Interdisciplinary Law Journal.","LAW","20241"
"39680","MATH-471","LAS",1,4,4,"Topics in Linear Algebra","C","","Y","11:00","11:50","MWF",26,"","Malikov, Fedor, Georgievich","KAP140",26,"Polynomial rings, vector spaces, linear transformations, canonical forms, inner product spaces.","MATH","20241"
"39682","MATH-475","LAS",1,4,4,"Introduction to Theory of Complex Variables","C","","Y","12:00","12:50","MWF",23,"","Malikov, Fedor, Georgievich","KAP140",23,"Complex numbers and functions.  Power series, analytic functions, harmonic functions.  Complex integration, Cauchy's theorem, Cauchy's formula.  Conformal mapping.  Applications in physics and engineering.","MATH","20241"
"39687","MATH-490","LAS",1,1,8,"Directed Research","C","","Y","TBA","TBA","",1,"","","OFFICE",1,"Individual research and readings. Not available for graduate credit.","MATH","20241"
"39692","MATH-500","LASN",1,2,2,"Graduate Colloquium","C","","Y","TBA","TBA","",13,"","Jang, Juhi","",13,"Lectures directed to mathematics graduate students by faculty of the department and by outside speakers.  Problem solving workshops.  Graded CR/NC.","MATH","20241"
"39694","MATH-501","LASN",1,3,3,"Numerical Analysis and Computation","C","","Y","12:00","12:50","MWF",16,"","Haskell, Cymra","KAP147",16,"Linear equations and matrices, Gauss elimination, error estimates, iteration techniques; contractive mappings, Newton's method; matrix eigenvalue problems; least-squares approximation, Newton-Cotes and Gaussian quadratures; finite difference methods. Prerequisite: linear algebra and calculus.","MATH","20241"
"39698","MATH-502A","LASN",1,3,3,"Numerical Analysis","C","","Y","9:00","9:50","MWF",10,"","Rosen, Gary","KAP167",10,"Computational linear algebra; solution of general nonlinear systems of equations; approximation theory using functional analysis; numerical solution of ordinary and partial differential equations.","MATH","20241"
"39708","MATH-505B","LASN",1,3,3,"Applied Probability","C","","Y","13:00","13:50","MWF",5,"","Alexander, Ken","KAP138",5,"Markov processes in discrete or continuous time; renewal processes; martingales; brownian motion and diffusion theory; random walks, inventory models, population growth, queuing models, shot noise.","MATH","20241"
"39716","MATH-507B","LASN",1,3,3,"Theory of Probability","C","","Y","12:00","12:50","MWF",4,"","Dimitrov, Evgeni","KAP427",4,"a: Probability spaces; distributions and characteristic functions; laws of large numbers, central limit problems; stable and infinitely divisible laws; conditional distributions. Prerequisite: 525a or 570. b: Dependence, martingales, ergodic theorems, second-order random functions, harmonic analysi s, Markov processes.","MATH","20241"
"39724","MATH-510B","LASN",1,3,3,"Algebra","C","","Y","12:00","12:50","MWF",13,"","Guralnick, Robert, Michael","KAP138",13,"B: Commutative Algebra: Integrality, Hilbert Basis theorem, Hilbert Nullstellensatz; Modules: modules over PID's, chain conditions, tensor products; Noncommutative Rings: Jacobson radical, Artin-Wedderburn theorem, Maschke's theorem.","MATH","20241"
"39726","MATH-512","LAS",1,3,3,"Financial Informatics and Simulation (Computer Labs and Prac","C","A","Y","13:00","13:50","MWF",19,"","Mancera, Ricardo, Orjuela","KAP158",19,"Experimental laboratory trading for financial markets using double auctions: handling statistical packages for data analysis. Practical training in virtual market environments, using financial trading system software.","MATH","20241"
"39727","MATH-512","LAS",1,0,0,"Financial Informatics and Simulation (Computer Labs and Prac","D","A","Y","TBA","TBA","",19,"","","",19,"Experimental laboratory trading for financial markets using double auctions: handling statistical packages for data analysis. Practical training in virtual market environments, using financial trading system software.","MATH","20241"
"39728","MATH-512","LAS",1,0,0,"Financial Informatics and Simulation (Computer Labs and Prac","D","A","Y","TBA","TBA","",0,"","","",0,"Experimental laboratory trading for financial markets using double auctions: handling statistical packages for data analysis. Practical training in virtual market environments, using financial trading system software.","MATH","20241"
"39734","MATH-520","LASN",1,3,3,"Complex Analysis","C","","Y","14:00","14:50","MWF",8,"","Haydn, Nicolai","KAP134",8,"Theory of analytic functions--power series and integral representations, calculus of residues, harmonic functions, normal families, approximation theorems, conformal mapping, analytical continuation.","MATH","20241"
"39740","MATH-525B","LASN",1,3,3,"Real Analysis","C","","Y","9:00","9:50","MWF",12,"","Alexander, Ken","KAP163",12,"a: Measure and integration over abstract measure spaces, Radon-Nikodym theorem, Fubini's theorem, convergence theorems, differentiation. Prerequisite: 425ab. b: Metric spaces, contraction principle, category, Banach spaces, Riesz representation theorem, properties of Lp, Hilbert spaces, orthogonal expansions, Fourier series and transforms, convolutions. Prerequisite: 525a.","MATH","20241"
"39741","MATH-530B","LASN",1,3,3,"Stochastic Calculus and Mathematical Finance","C","","Y","14:00","15:15","WF",16,"","Ma, Jin","KAP158",16,"Advanced topics in stochastic analysis, asset pricing in continuous time, stochastic control, Hamilton-Jacobi-Bellman equations, incomplete markets, American options, exotic options, term structure of interest rates. Duplicates credit in the former MATH-506.","MATH","20241"
"39756","MATH-535A","LASN",1,3,3,"Differential Geometry","C","","Y","11:00","11:50","MWF",10,"","Chaidez, Julian","KAP134",10,"Elementary theory of manifolds, Lie groups, homogeneous spaces, fiber bundles and connections. Riemannian manifolds, curvature and conjugate points, second fundamental form, other topics. Prerequisite: 440.","MATH","20241"
"39757","MATH-533","LAS",1,3,3,"Algebraic Combinatorics","C","","Y","13:00","13:50","MWF",8,"","Assaf, Sami, Hayes","KAP140",8,"Combinatorics motivated by Representation Theory and Algebraic Geometry. Topics may include: representations of the symmetric group, symmetric functions, Young tableaux and plane partitions, permutation enumeration.","MATH","20241"
"39760","MATH-541A","LASN",1,3,3,"Introduction to Mathematical Statistics","C","","Y","11:00","11:50","MWF",30,"","Chen, Xiaohui","SOSB4",30,"Parametric families of distributions, sufficiency.  Estimation: methods of moments, maximum likelihood, unbiased estimation. Comparison of estimators, optimality, information inequality, asymptotic efficiency.  EM algorithm, jacknife and bootstrap.","MATH","20241"
"39769","MATH-545","LAS",1,3,3,"Introduction to Time Series","CL","","Y","9:00","9:50","MWF",10,"","Minsker, Stanislav","KAP158",10,"Transfer function models; stationary, nonstationary processes; moving average, autoregressive models; spectral analysis; estimation of mean, autocorrelation, spectrum; seasonal time series.","MATH","20241"
"39790","MATH-555B","LASN",1,3,3,"Partial Differential Equations","C","","Y","12:00","12:50","MWF",7,"","Deng, Yu","KAP134",7,"Second-order partial differential equations of elliptic, parabolic, and hyperbolic type; in particular, potential and wave equations.","MATH","20241"
"39795","MATH-565A","LASN",1,3,3,"Ordinary Differential Equations","C","","Y","16:30","17:50","W",8,"","Kukavica, Igor","HED103",8,"Existence, uniqueness and continuation of solutions, differential inequalities, linear systems, Sturm-Liouville theory, boundary value problems, Poincare-Bendixson theory, periodic solutions, perturbations, stability, fixed point techniques.","MATH","20241"
"39834","MATH-590","LASN",1,1,12,"Directed Research","C","","Y","TBA","TBA","",5,"","","OFFICE",5,"Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","MATH","20241"
"39835","MATH-590","LASN",1,1,1,"Directed Research","C","","Y","15:00","15:50","M",11,"","Ma, Jin;Mancera, Ricardo, Orjuela","KAP166",11,"Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","MATH","20241"
"39836","MATH-590","LASN",1,2,2,"Directed Research","C","","Y","TBA","TBA","",5,"B","Panova, Greta","OFFICE",5,"Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","MATH","20241"
"39838","MATH-594A","LASN",1,2,2,"Master's Thesis","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Credit on acceptance of thesis.","MATH","20241"
"39839","MATH-594B","LASN",1,2,2,"Master's Thesis","C","","Y","TBA","TBA","",8,"","","OFFICE",8,"Credit on acceptance of thesis.","MATH","20241"
"39940","MATH-594Z","LASN",1,0,0,"Master's Thesis","C","","Y","TBA","TBA","",5,"","","OFFICE",5,"Credit on acceptance of thesis. Graded CR/NC.","MATH","20241"
"39941","MATH-596","LAS",1,1,1,"Internship for Curricular Practical Training","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Part-time or full-time, practical work experience in the students field of study. The internship must be located at an off-campus facility. Students are individually supervised by faculty. May not be taken until the student has completed at least one semester of enrollment in the graduate program wi th a cumulative 3.0 GPA.","MATH","20241"
"39943","MATH-599","LASN",1,3,3,"Special Topics","C","","Y","16:00","16:50","MWF",20,"","Xia, Weixuan","GFS220",20,"Course content will be selected each semester to reflect current trends and developments in the field of mathematics.","MATH","20241"
"39944","MATH-635","LASN",1,3,3,"Topics in Differential Geometry","C","","Y","14:00","15:50","W",7,"","Helfer, Joseph","VPD107",7,"Topics to be chosen from the following: geometry of complex manifolds, relations between topology and curvature, homogeneous spaces, symmetric spaces, geometry of submanifolds.","MATH","20241"
"39947","MATH-655","LASN",1,3,3,"Topics in Partial Differential Equations","C","","Y","TBA","TBA","",8,"","Jang, Juhi","OFFICE",8,"Topics to be chosen from the following: Elliptic, Parabolic, Hyperbolic, and Dispersive PDEs, Conservation Laws, Mathematical Fluid Dynamics and Variational Methods. Recommended preparation: Math-555a.","MATH","20241"
"39948","MATH-705","LASN",1,3,3,"Seminar in Probability","C","","Y","14:00","15:20","M",9,"","Lototsky, Sergey, Vladimir","GFS105",9,"","MATH","20241"
"39949","MATH-710","LASN",1,3,3,"Seminar in Algebra","C","","Y","TBA","TBA","",5,"","Zargar, Masoud","",5,"","MATH","20241"
"39950","MATH-725","LASN",1,3,3,"Seminar in Analysis","C","","Y","TBA","TBA","",2,"","Kukavica, Igor;Ziane, Nabil","",2,"","MATH","20241"
"39951","MATH-740","LASN",1,3,3,"Seminar in Topology","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"","MATH","20241"
"39952","MATH-735","LASN",1,3,3,"Seminar in Differential Geometry","C","","Y","TBA","TBA","",0,"","","",0,"","MATH","20241"
"39960","MATH-790","LASN",1,1,12,"Research","C","","Y","TBA","TBA","",14,"","","OFFICE",14,"Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","MATH","20241"
"39961","MATH-794A","LASN",1,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",6,"","","OFFICE",6,"Credit on acceptance of dissertation.","MATH","20241"
"39962","MATH-794B","LASN",1,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",7,"","","OFFICE",7,"Credit on acceptance of dissertation.","MATH","20241"
"39963","MATH-794C","LASN",1,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",3,"","","OFFICE",3,"Credit on acceptance of dissertation.","MATH","20241"
"39964","MATH-794D","LASN",1,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",1,"","","OFFICE",1,"Credit on acceptance of dissertation.","MATH","20241"
"39965","MATH-794Z","LASN",1,0,0,"Doctoral Dissertation","C","","Y","TBA","TBA","",5,"","","OFFICE",5,"Credit on acceptance of dissertation.","MATH","20241"
"39975","MATH-407","LAS",1,4,4,"Probability Theory","C","A","Y","10:00","10:50","MWF",49,"","Mancera, Ricardo, Orjuela","DMC150",49,"Probability spaces, discrete and continuous distributions, moments, characteristic functions, sequences of random variables, laws of large numbers, central limit theorem, special probability laws.","MATH","20241"
"39976","MATH-407","LAS",1,0,0,"Probability Theory","D","A","Y","14:00","14:50","TH",25,"","","KAP113",25,"Probability spaces, discrete and continuous distributions, moments, characteristic functions, sequences of random variables, laws of large numbers, central limit theorem, special probability laws.","MATH","20241"
"39977","MATH-407","LAS",1,0,0,"Probability Theory","D","A","Y","15:00","15:50","TH",24,"","","KAP145",24,"Probability spaces, discrete and continuous distributions, moments, characteristic functions, sequences of random variables, laws of large numbers, central limit theorem, special probability laws.","MATH","20241"
"39985","MATH-114","LASN",1,4,4,"Foundations of Statistics","C","A","Y","11:00","11:50","MWF",27,"","Hall, Michael, Allen","KAP156",27,"An introduction to the basic tools of statistics. Descriptive statistics; probability; expected value; normal approximation sampling; chance models; tests of significance. Recommended preparation: MATH 040x or math placement exam. Not available for major credit to Math students.","MATH","20241"
"39986","MATH-114","LASN",1,0,0,"Foundations of Statistics","D","A","Y","8:00","8:50","TH",3,"","","KAP167",3,"An introduction to the basic tools of statistics. Descriptive statistics; probability; expected value; normal approximation sampling; chance models; tests of significance. Recommended preparation: MATH 040x or math placement exam. Not available for major credit to Math students.","MATH","20241"
"39987","MATH-114","LASN",1,0,0,"Foundations of Statistics","D","A","Y","9:00","9:50","TH",24,"","","KAP166",24,"An introduction to the basic tools of statistics. Descriptive statistics; probability; expected value; normal approximation sampling; chance models; tests of significance. Recommended preparation: MATH 040x or math placement exam. Not available for major credit to Math students.","MATH","20241"
"39989","MATH-114","LASN",1,4,4,"Foundations of Statistics","C","B","Y","13:00","13:50","MWF",32,"","Hall, Michael, Allen","SGM601",32,"An introduction to the basic tools of statistics. Descriptive statistics; probability; expected value; normal approximation sampling; chance models; tests of significance. Recommended preparation: MATH 040x or math placement exam. Not available for major credit to Math students.","MATH","20241"
"39990","MATH-114","LASN",1,0,0,"Foundations of Statistics","D","B","Y","12:00","12:50","TH",11,"","","KAP113",11,"An introduction to the basic tools of statistics. Descriptive statistics; probability; expected value; normal approximation sampling; chance models; tests of significance. Recommended preparation: MATH 040x or math placement exam. Not available for major credit to Math students.","MATH","20241"
"39991","MATH-114","LASN",1,0,0,"Foundations of Statistics","D","B","Y","13:00","13:50","TH",21,"","","KAP141",21,"An introduction to the basic tools of statistics. Descriptive statistics; probability; expected value; normal approximation sampling; chance models; tests of significance. Recommended preparation: MATH 040x or math placement exam. Not available for major credit to Math students.","MATH","20241"
"39992","MATH-407","LAS",1,4,4,"Probability Theory","C","E","Y","13:00","13:50","MWF",45,"","Rychnovsky, Mark, E","THH114",45,"Probability spaces, discrete and continuous distributions, moments, characteristic functions, sequences of random variables, laws of large numbers, central limit theorem, special probability laws.","MATH","20241"
"39993","MATH-407","LAS",1,0,0,"Probability Theory","D","E","Y","14:00","14:50","TH",22,"","","KAP146",22,"Probability spaces, discrete and continuous distributions, moments, characteristic functions, sequences of random variables, laws of large numbers, central limit theorem, special probability laws.","MATH","20241"
"39994","MATH-407","LAS",1,0,0,"Probability Theory","D","E","Y","15:00","15:50","TH",23,"","","KAP146",23,"Probability spaces, discrete and continuous distributions, moments, characteristic functions, sequences of random variables, laws of large numbers, central limit theorem, special probability laws.","MATH","20241"
"39996","MATH-407","LAS",88,4,4,"Probability Theory","CD","","Y","TBA","TBA","",14,"","Goldstein, Larry","OFFCAMPUS",14,"Probability spaces, discrete and continuous distributions, moments, characteristic functions, sequences of random variables, laws of large numbers, central limit theorem, special probability laws.","MATH","20241"
"40","MED-400","MED",80,16,16,"Fourth Year Medicine","C","","Y","TBA","TBA","",173,"","Ben-Ari, Ron;Diller, David","",173,"FOR REGISTRATION AND FEE PURPOSES ONLY.","MED","20241"
"400","USC-300","LASO",218,16,16,"Overseas Block Enrollment","C","","Y","TBA","TBA","",7,"","","OFF CAMPUS",7,"Block enrollment course for registration purposes only.","USC","20241"
"4000","LAW-777","LAW",968,4,4,"Administrative Law and Regulatory Policy","C","","Y","10:00","11:50","TH",1,"","Wood, Abby","LAW103",1,"Legal principles subject to judicial control and the alternative ways in which agencies can be organized to serve their purposes.","LAW","20241"
"4001","LAW-777","LAW",968,4,4,"Administrative Law and Regulatory Policy","C","","Y","18:30","20:20","TH",2,"","Hickman, Jeffrey","LAW223",2,"Legal principles subject to judicial control and the alternative ways in which agencies can be organized to serve their purposes.","LAW","20241"
"4002","LAW-819","LAW",968,1,1,"ADR Ethics","C","","Y","18:00","19:50","H",0,"","Pollack, Phyllis","LAW118",0,"Provides law students, lawyers and professional neutrals with an in-depth examination of the rules guiding our behavior in various dispute resolution processes. Open only to law students.","LAW","20241"
"4003","LAW-715","LAW",968,3,3,"ADR Law and Policy: Mediation and Arbitration","C","","Y","18:00","20:30","M",4,"","Galliher, Sean;Jeong, Joseph","LAW130",4,"Exploration of the origin, development, and practice of mediation, arbitration and other forms of ADR, emphasizing the policies underlying these increasingly significant and evolving areas.","LAW","20241"
"4005","LAW-753","LAW",968,3,3,"Antitrust Law I","C","","N","13:30","14:45","MW",0,"","Hovenkamp, Erik, N.","LAW118",0,"Laws designed to preserve and promote business competition, with heavy emphasis on the federal antitrust laws.","LAW","20241"
"4006","LAW-824","LAW",968,2,2,"Arbitration Advocacy","C","","Y","16:00","17:50","W",2,"","Ross, Gary","LAW114",2,"Helps students understand the basic approaches to preparing and presenting cases in the arbitration context.","LAW","20241"
"4007","LAW-813","LAW",968,3,3,"Arbitration in the United States","C","","Y","18:00","20:50","T",1,"","Khoury, Anthony","LAW118",1,"Introduces students to the range of issues addressed by the Federal Arbitration Act and state arbitration laws.","LAW","20241"
"4008","LAW-632","LAW",968,2,2,"Business for Lawyers","C","","Y","18:00","19:50","M",24,"","Weinberger, Robert","LAW101",24,"This course introduces law students to the tools, concept, and language of business. It is premised on the belief that to excel as a business lawyer, one must understand the business world from the perspective of the clients one counsels and assists. The course will cover, in compressed form, the basic subjects from the MBA program which are most useful to lawyers.  Open only to law students.","LAW","20241"
"4009","LAW-603","LAW",968,4,4,"Business Organizations","C","","Y","10:00","11:50","TH",8,"","Haas, Jeffrey","LAW101",8,"Organization of economic activity especially the modern corporation as institutions of social power. The roles of managers, owners, and regulatory agencies in shaping processes ofdecision making.","LAW","20241"
"401","USC-300","LASO",373,15,15,"Overseas Block Enrollment","C","","Y","TBA","TBA","",4,"*","","OFF CAMPUS",4,"Block enrollment course for registration purposes only.","USC","20241"
"4010","LAW-603","LAW",968,4,4,"Business Organizations","C","","Y","14:00","15:50","MW",18,"","Scotten, Donald","LAW7",18,"Organization of economic activity especially the modern corporation as institutions of social power. The roles of managers, owners, and regulatory agencies in shaping processes ofdecision making.","LAW","20241"
"40100","CBG-580","MED",46,1,1,"Topics in Cancer (Epi)Genomics","C","","Y","12:00","12:50","T",33,"","Neman-Ebrahim, Josh","TBA",33,"Selected topics in Cancer Biology and Genomics including review of contemporary literature and research.","CBG","20241"
"40106","CBG-574","MED",46,1,1,"Cancer  Biology and Genomics Research Seminar  Series","C","","Y","12:00","12:50","M",41,"","Neman-Ebrahim, Josh","HMR100",41,"Cancer biology research seminar for doctoral students enrolled in the CBG program.","CBG","20241"
"4011","LAW-603","LAW",968,4,4,"Business Organizations","C","","Y","16:30","20:20","W",59,"","Webster, Robert","LAW103",59,"Organization of economic activity especially the modern corporation as institutions of social power. The roles of managers, owners, and regulatory agencies in shaping processes ofdecision making.","LAW","20241"
"40115","CBG-790","MED",46,1,12,"Research","C","","Y","TBA","TBA","",23,"","Neman-Ebrahim, Josh","OFFICE",23,"Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Open only to doctoral students. Graded CR/NC.","CBG","20241"
"4012","LAW-612","LAW",968,3,3,"California Civil Procedure","C","","Y","17:00","18:15","MW",2,"","Borenstein, Peter;Borenstein, Mark","LAW107",2,"Examines the California rules of civil procedure. Emphasizes California law, with some discussion of the differences between state and federal procedure.","LAW","20241"
"40120","CBG-794A","MED",46,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",1,"","Neman-Ebrahim, Josh","OFFICE",1,"Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","CBG","20241"
"40121","CBG-794B","MED",46,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",7,"","Neman-Ebrahim, Josh","OFFICE",7,"Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","CBG","20241"
"40122","CBG-794C","MED",46,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",0,"","Neman-Ebrahim, Josh","OFFICE",0,"Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","CBG","20241"
"40123","CBG-794D","MED",46,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",5,"","Neman-Ebrahim, Josh","OFFICE",5,"Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","CBG","20241"
"40124","CBG-794Z","MED",46,0,0,"Doctoral Dissertation","C","","Y","TBA","TBA","",8,"","Neman-Ebrahim, Josh","OFFICE",8,"Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","CBG","20241"
"40127","DSR-574","MED",46,1,1,"Stem Cell and Developmental Biology Seminar Series","C","","Y","9:30","10:20","F",50,"","Menendez, Louise","BCC101",50,"Selected topics in Development, Stem Cell, and Regeneration.","DSR","20241"
"40128","DSR-580","MED",46,1,1,"Clinical Perspective of Regenerative Medicine","C","","N","13:00","15:00","M",0,"","","",0,"Offers interaction with clinicians in patient-care setting to understand the need and role of regenerative medicine in bedside management. Graded CR/NC.","DSR","20241"
"40129","DSR-610","MED",60,1,1,"Current Topics in Regenerative Medicine","C","","N","10:00","10:50","T",0,"","","ONLINE",0,"Selected topics on sub-fields within developmental and stem cell biology including review of contemporary literature and research.","DSR","20241"
"4013","LAW-705","LAW",968,2,2,"Community Property","C","","Y","15:00","16:50","M",3,"","Spiegel, Lance","LAW130",3,"The law of community property, including disposition of property on dissolution of the marriage and questions of conflict of laws.","LAW","20241"
