"SECTION","COURSE_CODE","SCHOOL","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","Link","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","DEPARTMENT","origin"
"39626","MATH-407","LAS","1","0","0","Probability Theory","D","A","Y","08:00:00","08:50:00","TH","24","","","DMC106","24","Probability spaces, discrete and continuous distributions, moments, characteristic functions, sequences of random variables, laws of large numbers, central limit theorem, special probability laws.","MATH","20233"
"39627","MATH-407","LAS","1","0","0","Probability Theory","D","A","Y","09:00:00","09:50:00","TH","25","","","DMC106","25","Probability spaces, discrete and continuous distributions, moments, characteristic functions, sequences of random variables, laws of large numbers, central limit theorem, special probability laws.","MATH","20233"
"39629","MATH-407","LAS","1","4","4","Probability Theory","C","B","Y","10:00:00","10:50:00","MWF","48","","Swanson, Joshua, P","KAP146","48","Probability spaces, discrete and continuous distributions, moments, characteristic functions, sequences of random variables, laws of large numbers, central limit theorem, special probability laws.","MATH","20233"
"39630","MATH-407","LAS","1","0","0","Probability Theory","D","B","Y","10:00:00","10:50:00","TH","24","","","GFS107","24","Probability spaces, discrete and continuous distributions, moments, characteristic functions, sequences of random variables, laws of large numbers, central limit theorem, special probability laws.","MATH","20233"
"39631","MATH-407","LAS","1","0","0","Probability Theory","D","B","Y","11:00:00","11:50:00","TH","24","","","GFS107","24","Probability spaces, discrete and continuous distributions, moments, characteristic functions, sequences of random variables, laws of large numbers, central limit theorem, special probability laws.","MATH","20233"
"39632","MATH-407","LAS","1","4","4","Probability Theory","C","C","Y","11:00:00","11:50:00","MWF","49","","Fulman, Jason, Edward","KAP144","49","Probability spaces, discrete and continuous distributions, moments, characteristic functions, sequences of random variables, laws of large numbers, central limit theorem, special probability laws.","MATH","20233"
"39633","MATH-407","LAS","1","0","0","Probability Theory","D","C","Y","14:00:00","14:50:00","TH","25","","","GFS229","25","Probability spaces, discrete and continuous distributions, moments, characteristic functions, sequences of random variables, laws of large numbers, central limit theorem, special probability laws.","MATH","20233"
"39634","MATH-407","LAS","1","0","0","Probability Theory","D","C","Y","15:00:00","15:50:00","TH","24","","","GFS229","24","Probability spaces, discrete and continuous distributions, moments, characteristic functions, sequences of random variables, laws of large numbers, central limit theorem, special probability laws.","MATH","20233"
"39635","MATH-408","LAS","1","4","4","Mathematical Statistics","C","A","Y","09:00:00","09:50:00","MWF","38","","Rychnovsky, Mark, E","THH114","38","Principles for testing hypotheses and estimation, confidence intervals, methods of moments, maximum likelihood, information inequality, likelihood ratio tests, goodness of fit and nonparametric methods.","MATH","20233"
"39636","MATH-408","LAS","1","0","0","Mathematical Statistics","D","A","Y","10:00:00","10:50:00","TH","22","","","DMC106","22","Principles for testing hypotheses and estimation, confidence intervals, methods of moments, maximum likelihood, information inequality, likelihood ratio tests, goodness of fit and nonparametric methods.","MATH","20233"
"39637","MATH-408","LAS","1","0","0","Mathematical Statistics","D","A","Y","11:00:00","11:50:00","TH","16","","","DMC257","16","Principles for testing hypotheses and estimation, confidence intervals, methods of moments, maximum likelihood, information inequality, likelihood ratio tests, goodness of fit and nonparametric methods.","MATH","20233"
"39638","MATH-408","LAS","1","4","4","Mathematical Statistics","C","B","Y","13:00:00","13:50:00","MWF","49","","Heilman, Steven","KAP156","49","Principles for testing hypotheses and estimation, confidence intervals, methods of moments, maximum likelihood, information inequality, likelihood ratio tests, goodness of fit and nonparametric methods.","MATH","20233"
"39639","MATH-408","LAS","1","0","0","Mathematical Statistics","D","B","Y","12:00:00","12:50:00","TH","25","","","KAP148","25","Principles for testing hypotheses and estimation, confidence intervals, methods of moments, maximum likelihood, information inequality, likelihood ratio tests, goodness of fit and nonparametric methods.","MATH","20233"
"39640","MATH-408","LAS","1","0","0","Mathematical Statistics","D","B","Y","13:00:00","13:50:00","TH","24","","","KAP148","24","Principles for testing hypotheses and estimation, confidence intervals, methods of moments, maximum likelihood, information inequality, likelihood ratio tests, goodness of fit and nonparametric methods.","MATH","20233"
"39641","MATH-410","LAS","1","4","4","Fundamental Concepts of Modern Algebra","C","A","Y","13:00:00","13:50:00","MWF","26","","Negron, Cris","KAP148","26","Sets; relations; groups; homomorphisms; symmetric groups; Abelian groups; Sylow's theorems; introduction to rings and fields.","MATH","20233"
"39642","MATH-410","LAS","1","0","0","Fundamental Concepts of Modern Algebra","D","A","Y","16:00:00","17:50:00","T","26","","","KAP140","26","Sets; relations; groups; homomorphisms; symmetric groups; Abelian groups; Sylow's theorems; introduction to rings and fields.","MATH","20233"
"39645","MATH-425A","LAS","1","4","4","Fundamental Concepts of Analysis","C","A","Y","09:00:00","09:50:00","MWF","15","","Jayanti, Pranava","KAP148","15","The real number system, metric spaces, limits, continuity, derivatives and integrals, infinite series.","MATH","20233"
"39646","MATH-425A","LAS","1","0","0","Fundamental Concepts of Analysis","D","A","Y","16:00:00","17:50:00","H","15","","","KAP147","15","The real number system, metric spaces, limits, continuity, derivatives and integrals, infinite series.","MATH","20233"
"39647","MATH-425A","LAS","1","4","4","Fundamental Concepts of Analysis","C","B","Y","11:00:00","11:50:00","MWF","23","","Swanson, Joshua, P","KAP148","23","The real number system, metric spaces, limits, continuity, derivatives and integrals, infinite series.","MATH","20233"
"39648","MATH-425A","LAS","1","0","0","Fundamental Concepts of Analysis","D","B","Y","09:00:00","10:50:00","T","23","","","KAP146","23","The real number system, metric spaces, limits, continuity, derivatives and integrals, infinite series.","MATH","20233"
"39650","MATH-430","LAS","1","4","4","Theory of Numbers","C","","Y","11:00:00","11:50:00","MWF","36","","Malikov, Fedor, Georgievich","KAP163","36","Introduction to the theory of numbers, including prime factorization, congruences, primitive roots, N-th power residues, number theoretic functions and certain diophantine equations.","MATH","20233"
"39651","MATH-430","LAS","1","4","4","Theory of Numbers","C","","Y","12:00:00","12:50:00","MWF","40","","Gerhardt, Spencer","THH118","40","Introduction to the theory of numbers, including prime factorization, congruences, primitive roots, N-th power residues, number theoretic functions and certain diophantine equations.","MATH","20233"
"39653","MATH-432","LAS","1","4","4","Applied Combinatorics","C","","Y","13:00:00","13:50:00","MWF","36","","Panova, Greta","KAP147","36","Mathematical induction, counting principles, arrangements, selections, binomial coefficients, generating functions, recurrence relations, inclusion-exclusion, symmetric groups, graphs, Euler and Hamiltonian circuits, trees, graph algorithms; applications.","MATH","20233"
"39655","MATH-434","LAS","1","4","4","Geometry and Transformations","C","","Y","14:00:00","14:50:00","MWF","14","","Zargar, Masoud","WPHB26","14","The Euclidean plane and its isometries. Models for the hyperbolic metric, isometries, linear fractional maps, geodesics. Gluing constructions. Knot theory and invariants.","MATH","20233"
"39660","MATH-440","LAS","1","4","4","Topology","C","","Y","11:00:00","11:50:00","MWF","21","","Jang, Juhi","KAP147","21","Cardinals, topologies, separation axioms. Compactness, metrizability, function spaces; completeness; Jordan curve theorem.","MATH","20233"
"39673","MATH-445","LAS","1","4","4","Mathematics of Physics and Engineering II","C","A","Y","13:00:00","13:50:00","MWF","18","","Friedlander, Susan","KAP414","18","Vector field theory; theorems of Gauss, Green, and Stokes; Fourier series and integrals; complex variables; linear partial differential equations; series solutions of ordinary differential equations.","MATH","20233"
"39674","MATH-445","LAS","1","0","0","Mathematics of Physics and Engineering II","D","A","Y","12:00:00","12:50:00","TH","6","","","DMC161","6","Vector field theory; theorems of Gauss, Green, and Stokes; Fourier series and integrals; complex variables; linear partial differential equations; series solutions of ordinary differential equations.","MATH","20233"
"39675","MATH-445","LAS","1","0","0","Mathematics of Physics and Engineering II","D","A","Y","13:00:00","13:50:00","TH","12","","","DMC160","12","Vector field theory; theorems of Gauss, Green, and Stokes; Fourier series and integrals; complex variables; linear partial differential equations; series solutions of ordinary differential equations.","MATH","20233"
"39676","MATH-447","LAS","1","4","4","Mathematics of Machine Learning","C","","Y","14:00:00","14:50:00","MWF","38","","Minsker, Stanislav","KAP163","38","Mathematical aspects of Machine Learning. PAC Learning, VC-dimension and complexity. Linear predictors (regression, perceptron, SVM). Convex learning and gradient descent. Neural networks and backpropagation.","MATH","20233"
"39679","MATH-458","LAS","1","4","4","Numerical Methods","C","A","Y","12:00:00","12:50:00","MWF","49","","Haskell, Cymra","WPHB28","49","Rounding errors in digital computation; solution of linear algebraic systems; Newton's method for nonlinear systems; matrix eigenvalues; polynomial approximation; numerical integration; numerical solution of ordinary differential equations.","MATH","20233"
"39680","MATH-458","LAS","1","0","0","Numerical Methods","D","A","Y","10:00:00","10:50:00","TH","24","","","VHE214","24","Rounding errors in digital computation; solution of linear algebraic systems; Newton's method for nonlinear systems; matrix eigenvalues; polynomial approximation; numerical integration; numerical solution of ordinary differential equations.","MATH","20233"
"39681","MATH-458","LAS","1","0","0","Numerical Methods","D","A","Y","11:00:00","11:50:00","TH","25","","","VHE214","25","Rounding errors in digital computation; solution of linear algebraic systems; Newton's method for nonlinear systems; matrix eigenvalues; polynomial approximation; numerical integration; numerical solution of ordinary differential equations.","MATH","20233"
"39682","MATH-458","LAS","1","4","4","Numerical Methods","C","B","Y","14:00:00","14:50:00","MWF","45","","Mancera, Ricardo, Orjuela","KAP146","45","Rounding errors in digital computation; solution of linear algebraic systems; Newton's method for nonlinear systems; matrix eigenvalues; polynomial approximation; numerical integration; numerical solution of ordinary differential equations.","MATH","20233"
"39683","MATH-458","LAS","1","0","0","Numerical Methods","D","B","Y","12:00:00","12:50:00","TH","21","","","DMC106","21","Rounding errors in digital computation; solution of linear algebraic systems; Newton's method for nonlinear systems; matrix eigenvalues; polynomial approximation; numerical integration; numerical solution of ordinary differential equations.","MATH","20233"
"39684","MATH-458","LAS","1","0","0","Numerical Methods","D","B","Y","13:00:00","13:50:00","TH","24","","","DMC106","24","Rounding errors in digital computation; solution of linear algebraic systems; Newton's method for nonlinear systems; matrix eigenvalues; polynomial approximation; numerical integration; numerical solution of ordinary differential equations.","MATH","20233"
"39690","MATH-490","LAS","1","1","8","Directed Research","C","","Y","","","","0","","","OFFICE","0","Individual research and readings. Not available for graduate credit.","MATH","20233"
"39691","MATH-446","LAS","1","4","4","Data Science with Python","C","A","Y","13:00:00","13:50:00","MWF","22","","Dreyer, Guillaume","GFS222","22","Python implementations of: data collection, data wrangling, exploratory data analysis, dimensionality reduction, unsupervised / supervised learning, clustering, classification, common predictive statistical / machine learning algorithms, model validation.","MATH","20233"
"39710","MATH-505A","LASN","1","3","3","Applied Probability","C","","Y","13:00:00","13:50:00","MWF","13","","","KAP146","13","Populations, permutations, combinations, random variables, distribution and density functions, conditional probability and expectation,; binomial, poisson, and normal distributions; laws of large numbers, central limit theorem. Prerequisite: Consent of Instructor.","MATH","20233"
"39720","MATH-507A","LASN","1","3","3","Theory of Probability","C","","Y","12:00:00","12:50:00","MWF","3","","Haydn, Nicolai","VHE210","3","a: Probability spaces; distributions and characteristic functions; laws of large numbers, central limit problems; stable and infinitely divisible laws; conditional distributions. b: Dependence, martingales, ergodic theorems, second-order random functions, harmonic analysis, Markov processes.","MATH","20233"
"39725","MATH-509","LASN","1","3","3","Stochastic Differential Equations","C","","Y","13:00:00","13:50:00","MWF","6","","Zhang, Jianfeng","KAP113","6","Brownian motion, stochastic integrals, the Ito formula, stochastic differential equations, analysis of diffusion processes, Girsanov transformation, Feynmann-Kac formula, applications.","MATH","20233"
"39730","MATH-510A","LAS","1","3","3","Algebra","C","","Y","13:00:00","13:50:00","MWF","8","","Friedlander, Eric, M.","KAP245","8","Groups: Sylow theorems, simple, solvable, nilpotent, and linear groups; group extensions, free groups, finitely-generated abelian groups.  Fields: Galois correspondence, algebraic extensions, finite fields, cyclotomic fields","MATH","20233"
"39735","MATH-525A","LASN","1","3","3","Real Analysis","C","","Y","10:00:00","10:50:00","MWF","14","","Alexander, Ken","KAP140","14","a: Measure and integration over abstract measure spaces, Radon-Nikodym theorem, Fubini's theorem, convergence theorems, differentiation. Prerequisite: 425ab. b: Metric spaces, contraction principle, category, Banach spaces, Riesz representation theorem, properties of Lp, Hilbert spaces, orthogonal expansions, Fourier series and transforms, convolutions. Prerequisite: 525a.","MATH","20233"
"39737","MATH-530A","LASN","1","3","3","Stochastic Calculus and Mathematical Finance","C","","Y","14:00:00","15:15:00","WF","12","","Ma, Jin","GFS116","12","Stochastic processes revisited, Brownian motion, Martingale theory, stochastic differential equations, Feynman-Kac formula, binomial models, basic concepts in arbitrage pricing theory, equivalent Martingale measure. Recommended preparation: Math-225, Math-407. Duplicates credit in the former MATH-50 3","MATH","20233"
"39740","MATH-532","LASN","1","3","3","Combinatorial Analysis","C","","Y","14:00:00","14:50:00","MWF","10","","Panova, Greta","KAP113","10","Inversion formulas, generating functions and recursions, partitions, Stirling numbers, distinct representatives, Ramsey's theorem, graph theory, block designs, difference sets, finite geometrics, Latin squares, Hadamard matrices.","MATH","20233"
"39745","MATH-540","LASN","1","3","3","Topology","C","","Y","11:00:00","11:50:00","MWF","5","","Helfer, Joseph","KAP137","5","Initial and final topologies, function spaces, algebras in C(Y), homotopy, fundamental group, fiber spaces and bundles, smashes, loop spaces, groups of homotopy classes, cw- complexes. Prerequisite: 440.","MATH","20233"
"39750","MATH-541B","LAS","1","3","3","Introduction to Mathematical Statistics","C","","Y","11:00:00","11:50:00","MWF","5","","Heilman, Steven","KAP140","5","Hypotheses testing, Neyman-Pearson lemma, generalized likelihood ratio procedures, confidence intervals, consistency, power, jackknife and bootstrap. Monte Carlo Markov chain methods, hidden Markov models.","MATH","20233"
"39752","MATH-547","LAS","1","3","3","Mathematical Foundations of Statistical Learning Theory","C","","Y","13:00:00","13:50:00","MWF","7","","Minsker, Stanislav","GFS109","7","Binary classification, empirical risk minimization, support vector machines, voting algorithms and AdaBoost, Vapnik-Chervonenkis combinatorics, concentration-of-measure inequalities, sparse recovery problems, high-dimensional convex geometry.","MATH","20233"
"39753","MATH-550","LAS","1","3","3","Statistical Consulting and Data Analysis","C","","Y","12:00:00","12:50:00","MWF","8","","Goldstein, Larry","VHE206","8","Coverage of modern statistical methods as applied to practical consulting and data analysis, and the use of the R statistical language.","MATH","20233"
"39755","MATH-555A","LASN","1","3","3","Partial Differential Equations","C","","Y","14:00:00","14:50:00","MWF","7","","Deng, Yu","KDC235","7","Second-order partial differential equations of elliptic, parabolic, and hyperbolic type; in particular, potential and wave equations.","MATH","20233"
"39772","MATH-580","LASN","1","3","3","Introduction to Functional Analysis","C","","Y","09:00:00","09:50:00","MWF","2","","Kukavica, Igor","KAP134","2","Basic functional analysis in Banach and Hilbert spaces. Weak topologies, linear operators, spectral theory, calculus of vector-valued functions. Banach algebras.","MATH","20233"
"39775","MATH-590","LASN","1","1","12","Directed Research","C","","Y","","","","2","","","OFFICE","2","Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","MATH","20233"
"39776","MATH-590","LASN","1","1","1","Directed Research","C","","Y","","","","1","","Ma, Jin","OFFICE","1","Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","MATH","20233"
"39780","MATH-594A","LASN","1","2","2","Master's Thesis","C","","Y","","","","3","","","OFFICE","3","Credit on acceptance of thesis.","MATH","20233"
"39781","MATH-594B","LASN","1","2","2","Master's Thesis","C","","Y","","","","0","","","OFFICE","0","Credit on acceptance of thesis.","MATH","20233"
"39782","MATH-594Z","LASN","1","0","0","Master's Thesis","C","","Y","","","","0","","","OFFICE","0","Credit on acceptance of thesis. Graded CR/NC.","MATH","20233"
"39784","MATH-595","LAS","1","2","2","Practicum in Teaching the Liberal Arts: Mathematics","C","","Y","","","","4","","Jang, Juhi","OFFICE","4","Practical principles for the long-term development of effective teaching within college disciplines. Intended for teaching assistants in Dornsife College. Graded CR/NC.","MATH","20233"
"39786","MATH-596","LAS","1","1","1","Internship for Curricular Practical Training","C","","Y","","","","1","","","OFFICE","1","Part-time or full-time, practical work experience in the students field of study. The internship must be located at an off-campus facility. Students are individually supervised by faculty. May not be taken until the student has completed at least one semester of enrollment in the graduate program wi th a cumulative 3.0 GPA.","MATH","20233"
"39788","MATH-614","LAS","1","3","3","Topics in Algebraic Geometry","C","","Y","","","","9","","Zargar, Masoud","OFFICE","9","Introduction to both classical and modern aspects of algebraic geometry.  Topics include aspects of commutative algebra, algebraic curves, algebraic varieties and schemes, and sheaf cohomology.","MATH","20233"
"39800","MATH-605","LASN","1","3","3","Topics in Probability","C","","Y","","","","8","","Dimitrov, Evgeni","OFFICE","8","","MATH","20233"
"39806","MATH-705","LASN","1","3","3","Seminar in Probability","C","","Y","","","","1","","","OFFICE","1","","MATH","20233"
"39807","MATH-710","LASN","1","3","3","Seminar in Algebra","C","","Y","","","","0","","","OFFICE","0","","MATH","20233"
"39808","MATH-725","LASN","1","3","3","Seminar in Analysis","C","","Y","","","","0","","","OFFICE","0","","MATH","20233"
"39809","MATH-735","LASN","1","3","3","Seminar in Differential Geometry","C","","Y","","","","0","","","OFFICE","0","","MATH","20233"
"39810","MATH-740","LASN","1","3","3","Seminar in Topology","C","","Y","","","","0","","","OFFICE","0","","MATH","20233"
"39811","MATH-790","LASN","1","1","12","Research","C","","Y","","","","3","","","OFFICE","3","Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","MATH","20233"
"39815","MATH-794A","LASN","1","2","2","Doctoral Dissertation","C","","Y","","","","1","","","OFFICE","1","Credit on acceptance of dissertation.","MATH","20233"
"39816","MATH-794B","LASN","1","2","2","Doctoral Dissertation","C","","Y","","","","0","","","OFFICE","0","Credit on acceptance of dissertation.","MATH","20233"
"39817","MATH-794C","LASN","1","2","2","Doctoral Dissertation","C","","Y","","","","1","","","OFFICE","1","Credit on acceptance of dissertation.","MATH","20233"
"39818","MATH-794D","LASN","1","2","2","Doctoral Dissertation","C","","Y","","","","1","","","OFFICE","1","Credit on acceptance of dissertation.","MATH","20233"
"39819","MATH-794Z","LASN","1","0","0","Doctoral Dissertation","C","","Y","","","","1","","","OFFICE","1","Credit on acceptance of dissertation.","MATH","20233"
"40","MED-400","MED","49","16","16","Fourth Year Medicine","C","","Y","","","","168","","Ben-Ari, Ron;Nash, Kevin","OFFICE","168","FOR REGISTRATION AND FEE PURPOSES ONLY.","MED","20233"
"4000","LAW-560","LAW","968","2","2","Academic and Professional Skills for U.S. Law Studies I","C","","N","09:00:00","10:50:00","W","0","","Shah, Mona","","0","Explores and develops the legal communication and analytical skills necessary to the practice of law.","LAW","20233"
"4001","LAW-565","LAW","968","2","2","U.S. Common Law Analysis and Skills","C","","N","12:00:00","13:50:00","M","0","","","DMC257","0","Explores how judicial opinions interact with other sources of law and develop law in the U.S.","LAW","20233"
"4002","LAW-563","LAW","968","2","2","Presentation Skills for International Lawyers","C","","N","10:00:00","11:50:00","M","0","","Seo, Edward;Yu, Nathan C.","WPH205","0","Explores the art of public speaking and effective communication in legal settings.","LAW","20233"
"4003","LAW-561A","LAW","968","3","3","Fundamentals of Legal Writing Skills","C","","N","08:00:00","10:50:00","F","0","","Enger, William","LAW2","0","Explores purpose and form of legal documents and emphasizes effective communication.","LAW","20233"
"4004","LAW-603","LAW","968","4","4","Business Organizations","C","","Y","08:00:00","09:50:00","MW","0","","Webster, Robert","HAR101","0","Organization of economic activity especially the modern corporation as institutions of social power. The roles of managers, owners, and regulatory agencies in shaping processes ofdecision making.","LAW","20233"
"4005","LAW-603","LAW","968","4","4","Business Organizations","C","","Y","16:00:00","17:50:00","MW","0","","Webster, Robert","LAW3","0","Organization of economic activity especially the modern corporation as institutions of social power. The roles of managers, owners, and regulatory agencies in shaping processes ofdecision making.","LAW","20233"
"4006","LAW-652","LAW","968","2","2","Computer Crime Law","C","","Y","18:20:00","20:10:00","H","0","","","DMC259","0","Examines the legal and policy issues involved with the emergence of cyber crimes and cyber security issues, including government access and privacy issues.","LAW","20233"
"4007","LAW-508","LAW","968","3","3","Constitutional Law: Structure","C","","Y","17:30:00","20:20:00","W","0","","Bershon, Nicole","LAW101","0","Considers the delineation of spheres of responsibility between the judiciary and legislature, the nation and the state, and the government and the individual.","LAW","20233"
"4008","LAW-708","LAW","968","2","2","Contract Drafting, Analysis and Negotiation","C","","Y","10:00:00","11:50:00","M","0","","Yamaguchi, Stephen;Schwarz-Gondek, Nicolai","LAW118","0","Covers the fundamentals of reviewing and analyzing business contracts and strategies for negotiating business issues with an emphasis on developing practical skills. Open only to Law students.","LAW","20233"
"4009","LAW-708","LAW","968","2","2","Contract Drafting, Analysis and Negotiation","C","","Y","17:00:00","18:50:00","W","0","","Sinaki, Mehdi","LAW107","0","Covers the fundamentals of reviewing and analyzing business contracts and strategies for negotiating business issues with an emphasis on developing practical skills. Open only to Law students.","LAW","20233"
"401","USC-300","LASO","335","16","16","Overseas Block Enrollment","C","","Y","","","","0","","","OFF CAMPUS","0","Block enrollment course for registration purposes only.","USC","20233"
"4010","LAW-708","LAW","968","2","2","Contract Drafting, Analysis and Negotiation","C","","Y","10:00:00","11:50:00","M","0","","","THH119","0","Covers the fundamentals of reviewing and analyzing business contracts and strategies for negotiating business issues with an emphasis on developing practical skills. Open only to Law students.","LAW","20233"
"40100","CBG-580","MED","46","1","1","Topics in Cancer (Epi)Genomics","C","","Y","12:00:00","12:50:00","T","14","","Neman-Ebrahim, Josh","TBA","14","Selected topics in Cancer Biology and Genomics including review of contemporary literature and research.","CBG","20233"
"40106","CBG-574","MED","46","1","1","Cancer  Biology and Genomics Research Seminar  Series","C","","Y","12:00:00","12:50:00","M","34","","Neman-Ebrahim, Josh","HMR100","34","Cancer biology research seminar for doctoral students enrolled in the CBG program.","CBG","20233"
"4011","LAW-708","LAW","968","2","2","Contract Drafting, Analysis and Negotiation","C","","Y","17:00:00","18:50:00","T","0","","Min, Christine","DMC259","0","Covers the fundamentals of reviewing and analyzing business contracts and strategies for negotiating business issues with an emphasis on developing practical skills. Open only to Law students.","LAW","20233"
"40115","CBG-790","MED","46","1","12","Research","C","","Y","","","","15","","Neman-Ebrahim, Josh","OFFICE","15","Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Open only to doctoral students. Graded CR/NC.","CBG","20233"
"4012","LAW-503","LAW","968","2","2","Contracts","C","","Y","17:00:00","18:50:00","H","0","","Guidero, Roxana","ZHS159","0","The interpretation and enforcement of promises and agreements.","LAW","20233"
"40120","CBG-794A","MED","46","2","2","Doctoral Dissertation","C","","Y","","","","8","","Neman-Ebrahim, Josh","OFFICE","8","Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","CBG","20233"
"40121","CBG-794B","MED","46","2","2","Doctoral Dissertation","C","","Y","","","","0","","Neman-Ebrahim, Josh","OFFICE","0","Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","CBG","20233"
"40122","CBG-794C","MED","46","2","2","Doctoral Dissertation","C","","Y","","","","4","","Neman-Ebrahim, Josh","OFFICE","4","Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","CBG","20233"
"40123","CBG-794D","MED","46","2","2","Doctoral Dissertation","C","","Y","","","","0","","Neman-Ebrahim, Josh","OFFICE","0","Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","CBG","20233"
"40124","CBG-794Z","MED","46","0","0","Doctoral Dissertation","C","","Y","","","","9","","Neman-Ebrahim, Josh","OFFICE","9","Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","CBG","20233"
"40127","DSR-574","MED","46","1","1","Stem Cell and Developmental Biology Seminar Series","C","","Y","12:00:00","13:00:00","F","35","","Menendez, Louise","BCC101","35","Selected topics in Development, Stem Cell, and Regeneration.","DSR","20233"
"40128","DSR-574","MED","46","1","1","Stem Cell and Developmental Biology Seminar Series","C","","Y","12:00:00","13:00:00","F","0","","","BCC101","0","Selected topics in Development, Stem Cell, and Regeneration.","DSR","20233"
"40129","DSR-620","MED","46","1","1","Current Topics in Stem Cell Biology and Organogenesis","C","","Y","09:30:00","10:30:00","H","3","","Almada, Albert","BCC401","3","Selected topics on sub-fields within stem cell biology and organogenesis. Includes review of contemporary literature and research. Open only to master and doctoral students.","DSR","20233"
"4013","LAW-503","LAW","968","2","2","Contracts","C","","Y","12:00:00","13:50:00","W","0","","Park, Jin","LAW103","0","The interpretation and enforcement of promises and agreements.","LAW","20233"
"40136","DSR-620","MED","46","1","1","Current Topics in Stem Cell Biology and Organogenesis","C","","Y","09:00:00","09:50:00","T","20","","Morsut, Leonardo","BCC101","20","Selected topics on sub-fields within stem cell biology and organogenesis. Includes review of contemporary literature and research. Open only to master and doctoral students.","DSR","20233"
"4014","LAW-866","LAW","968","2","2","Counterterrorism, Privacy and Civil Liberties","C","","Y","12:00:00","13:50:00","M","0","","","LAW103","0","Explores the spectrum of interrelated legal and policy issues known as ""homeland security"" since the events of September 11, 2001.","LAW","20233"
"40140","DSR-790","MED","46","1","8","Research","C","","Y","","","","5","","Crump, Gage, Dekoeyer","OFFICE","5","Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Open only to doctoral students. Graded CR/NC.","DSR","20233"
"40145","DSR-794A","MED","46","2","2","Doctoral Dissertation","C","","Y","","","","5","","Crump, Gage, Dekoeyer","OFFICE","5","Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","DSR","20233"
"40146","DSR-794B","MED","46","2","2","Doctoral Dissertation","C","","Y","","","","0","","Crump, Gage, Dekoeyer","OFFICE","0","Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","DSR","20233"
"40147","DSR-794C","MED","46","2","2","Doctoral Dissertation","C","","Y","","","","5","","Crump, Gage, Dekoeyer","OFFICE","5","Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","DSR","20233"
"40148","DSR-794D","MED","46","2","2","Doctoral Dissertation","C","","Y","","","","0","","Crump, Gage, Dekoeyer","OFFICE","0","Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","DSR","20233"
"40149","DSR-794Z","MED","46","0","0","Doctoral Dissertation","C","","Y","","","","20","","Crump, Gage, Dekoeyer","OFFICE","20","Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","DSR","20233"
"4015","LAW-504","LAW","968","3","3","Criminal Law","C","","Y","10:00:00","12:50:00","F","0","","Ferrentino, Correen","LAW106","0","The crime problem and the legislative response to it through substantive criminal law; administration of criminal justice through police, prosecutorial, sentencing, and penological discretion.","LAW","20233"
"40165","MEDB-790","MED","46","1","12","Research","C","","Y","","","","10","","Kast, W. Martin","OFFICE","10","Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Open only to doctoral students. Graded CR/NC.","MEDB","20233"
"4017","LAW-694","LAW","968","2","2","Cyberlaw: Legal Issues Impacting Providers and Users of Inte","C","","Y","16:00:00","17:50:00","H","0","","Chiu, Allen","MRF229","0","An overview of common legal issues impacting both providers and users of Internet services.","LAW","20233"
"40170","MEDB-794A","MED","46","2","2","Doctoral Dissertation","C","","Y","","","","4","","Kast, W. Martin","OFFICE","4","Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","MEDB","20233"
"40171","MEDB-794B","MED","46","2","2","Doctoral Dissertation","C","","Y","","","","0","","Kast, W. Martin","OFFICE","0","Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","MEDB","20233"
"40172","MEDB-794C","MED","46","2","2","Doctoral Dissertation","C","","Y","","","","7","","Kast, W. Martin","OFFICE","7","Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","MEDB","20233"
"40173","MEDB-794D","MED","46","2","2","Doctoral Dissertation","C","","Y","","","","0","","Kast, W. Martin","OFFICE","0","Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","MEDB","20233"
